security_id,ticker,company_name,country,region,sector,currency,horizon,horizon_months,expected_total_return,expected_price_return,expected_dividend_return,expected_volatility,expected_max_drawdown,p5_return,p50_return,p95_return,var_5,var_1,cvar_5,cvar_1,expected_shortfall_5,expected_shortfall_1,dividend_cut_probability,large_drawdown_probability,ml_expected_risk_adjusted_score,forecast_uncertainty_score,dominant_regime,regime_suitability_score,distribution_name,distribution_mu,distribution_sigma,distribution_nu,distribution_xi,tail_risk_score,skewness_risk_score,distribution_model_confidence,distribution_family,distribution_degrees_of_freedom,distribution_skewness,forecast_commentary
AMUN.PA,AMUN.PA,Amundi SA,France,EU ex-DACH,Financials,EUR,9m,9,0.26249999999999996,0.22957499999999997,0.032924999999999996,0.19394333670207553,-0.2747937146732267,-0.2443342459198835,0.26249999999999996,0.6933915102922354,-0.2443342459198835,-0.27154364424121025,-0.15618307263729636,-0.3782124794273518,-0.15618307263729636,-0.3782124794273518,0.24694327539402372,0.2808196933680833,64.1870796324692,38.375372546602755,steady_state_low_chaos,53.20613409415121,student_t,0.26249999999999996,0.19394333670207553,10.204029964743071,0.6795534424720222,22.311867519613767,49.29947038891966,72.02711256175861,student_t,10.204029964743071,0.6795534424720222,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
ATE.PA,ATE.PA,Alten SA,France,EU ex-DACH,Technology,EUR,9m,9,0.26249999999999996,0.24772499999999997,0.014775,0.38266191338721384,-0.4767799307093982,-0.8439416807711169,0.26249999999999996,1.1605665210901375,-0.8439416807711169,-0.8175347759215232,-0.5730285394565215,-1.027998828284491,-0.5730285394565215,-1.027998828284491,0.23640198517370353,0.4069506277308063,30.91484165855674,82.03224504558221,steady_state_low_chaos,54.74723640528478,student_t,0.26249999999999996,0.38266191338721384,8.984885781997123,0.5781337820801984,81.86121992236023,64.90249506458485,54.79932075972221,student_t,8.984885781997123,0.5781337820801984,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
BIM.PA,BIM.PA,Biomerieux SA,France,EU ex-DACH,Healthcare,EUR,9m,9,0.26249999999999996,0.25229999999999997,0.0102,0.25863815363250253,-0.352357270401722,-0.46215784321411024,0.26249999999999996,0.8554781098571991,-0.46215784321411024,-0.46379461543871703,-0.30091226110396496,-0.6060455999365935,-0.30091226110396496,-0.6060455999365935,0.2719575407292591,0.37028346917135885,48.32861158508062,53.92277032483624,steady_state_low_chaos,47.33594010946261,student_t,0.26249999999999996,0.25863815363250253,9.209335145369375,0.5962453031019603,42.98746587199499,62.11610721508302,64.9357174497388,student_t,9.209335145369375,0.5962453031019603,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
BN.PA,BN.PA,Danone SA,France,EU ex-DACH,Consumer Staples,EUR,9m,9,0.18896683488800908,0.1641418348880091,0.024825,0.19817886593804843,-0.27794922287530627,-0.3407581974501613,0.18896683488800908,0.6339238153284376,-0.3407581974501613,-0.35967333749533975,-0.23991871493051908,-0.4686717137612664,-0.23991871493051908,-0.4686717137612664,0.3325205357313939,0.2759961124120014,48.093912095877336,39.88776580686177,steady_state_low_chaos,63.89081401344687,student_t,0.18896683488800908,0.19817886593804843,9.90995673295441,0.6536210521506777,34.2741021329313,53.289068899895746,68.43811413178281,student_t,9.90995673295441,0.6536210521506777,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
BNP.PA,BNP.PA,BNP Paribas SA,France,EU ex-DACH,Financials,EUR,9m,9,0.26249999999999996,0.19597499999999998,0.06652499999999999,0.24257704297952962,-0.3231810541014157,-0.3878415869310802,0.26249999999999996,0.8096241444155932,-0.3878415869310802,-0.4086693121162672,-0.26233106194802086,-0.5420866857550085,-0.26233106194802086,-0.5420866857550085,0.2824988309495793,0.29296035150479216,59.39629788540639,49.00493907498455,steady_state_low_chaos,74.07275320970044,student_t,0.26249999999999996,0.24257704297952962,9.940401161153762,0.6569917829136538,37.475865992574406,52.770494936360954,67.71545926140224,student_t,9.940401161153762,0.6569917829136538,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
BOL.PA,BOL.PA,Bollore SA,France,EU ex-DACH,Communication Services,EUR,9m,9,0.13592757478509693,0.12010257478509692,0.015825,0.17899084233834264,-0.25846854923896384,-0.33624276819781573,0.13592757478509693,0.5349284359976393,-0.33624276819781573,-0.35820583978514126,-0.2509325347515947,-0.45665080307122974,-0.2509325347515947,-0.45665080307122974,0.31206046335628423,0.2690402723196573,35.791245686293486,35.65170231424327,steady_state_low_chaos,36.084034135977646,student_t,0.13592757478509693,0.17899084233834264,10.06135542337829,0.6665786108922528,35.84750496451353,51.2955983242688,68.3437840102313,student_t,10.06135542337829,0.6665786108922528,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
BVI.PA,BVI.PA,Bureau Veritas SA,France,EU ex-DACH,Industrials,EUR,9m,9,0.19194093152009362,0.16771593152009362,0.024225000000000003,0.20221445342647115,-0.28280914106681176,-0.35096951004035837,0.19194093152009362,0.6468568366227817,-0.35096951004035837,-0.3685442662261591,-0.24592048479735648,-0.47976221561071825,-0.24592048479735648,-0.47976221561071825,0.33412642961814804,0.2816967239536899,45.92941471734913,40.834921656296835,steady_state_low_chaos,54.6861731036593,student_t,0.19194093152009362,0.20221445342647115,9.846527041990509,0.64830847967224,35.13149782819379,54.1063877427323,68.1011673815417,student_t,9.846527041990509,0.64830847967224,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
CA.PA,CA.PA,Carrefour SA,France,EU ex-DACH,Consumer Staples,EUR,9m,9,0.2625,0.21675,0.04575,0.18918751252817584,-0.270214277319785,-0.2411206421175312,0.2625,0.6860237314578392,-0.2411206421175312,-0.2609861208279776,-0.14683254046532246,-0.36503925271847437,-0.14683254046532246,-0.36503925271847437,0.31463672630226663,0.28047855787787734,66.44366781252837,37.94234135592323,steady_state_low_chaos,73.35539109568009,student_t,0.2625,0.18918751252817584,9.936667516012161,0.6561450142293088,20.97607720933178,52.90076704164479,71.82086564142034,student_t,9.936667516012161,0.6561450142293088,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
CAP.PA,CAP.PA,Capgemini SE,France,EU ex-DACH,Technology,EUR,9m,9,0.26249999999999996,0.23909999999999998,0.0234,0.3266370692663599,-0.4194946201941703,-0.6706344543609248,0.26249999999999996,1.0220545531302978,-0.6706344543609248,-0.6576438495088877,-0.45007247398421707,-0.8372942376053856,-0.45007247398421707,-0.8372942376053856,0.2719575407292591,0.3843855799507136,42.55406534537824,69.27139500828766,steady_state_low_chaos,72.27890901104337,student_t,0.26249999999999996,0.3266370692663599,9.068314037575828,0.5844935441191647,64.29606771203102,63.924070135513126,59.33737255166528,student_t,9.068314037575828,0.5844935441191647,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
CDI.PA,CDI.PA,Christian Dior SE,France,EU ex-DACH,Consumer Discretionary,EUR,9m,9,0.2625,0.2379,0.024599999999999997,0.26227848629246553,-0.355568015607191,-0.466438015496144,0.2625,0.8619014539693424,-0.466438015496144,-0.4720327289366773,-0.3081337051620693,-0.6162858963975334,-0.3081337051620693,-0.6162858963975334,0.24429603809787298,0.36890807571860396,50.30758239139537,54.360799702257225,steady_state_low_chaos,54.41398990551614,student_t,0.2625,0.26227848629246553,9.333735090422467,0.6070729902335745,44.01910073743847,60.45030919483469,64.92767843641518,student_t,9.333735090422467,0.6070729902335745,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
COFA.PA,COFA.PA,Coface SA,France,EU ex-DACH,Financials,EUR,9m,9,0.2625,0.20415,0.058350000000000006,0.1453843022885265,-0.22952992029885824,-0.14486617984551992,0.2625,0.5939918087913372,-0.14486617984551992,-0.1466841858558936,-0.054531420489087185,-0.22664555211458318,-0.054531420489087185,-0.22664555211458318,0.5089362104375389,0.28563796180421147,60.12391012446619,30.23693269075478,steady_state_low_chaos,46.43932221881718,student_t,0.2625,0.1453843022885265,9.107875540207731,0.5838406915100185,7.790202927012456,64.02450899845869,73.44877291847808,student_t,9.107875540207731,0.5838406915100185,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
COV.PA,COV.PA,Covivio SA,France,EU ex-DACH,Real Estate,EUR,9m,9,0.08767196542696565,0.03382196542696565,0.05385,0.1880716601437656,-0.271345235177641,-0.4443105040055505,0.08767196542696565,0.5198551470973165,-0.4443105040055505,-0.4422022622845935,-0.32263995250553434,-0.5456416753636646,-0.32263995250553434,-0.5456416753636646,0.5027911712060076,0.2926508780059093,16.83016644969791,39.457395525926735,steady_state_low_chaos,36.683147004108136,student_t,0.08767196542696565,0.1880716601437656,9.062326535116878,0.5801473584063064,46.09142178650491,64.59271409133748,63.78823743967315,student_t,9.062326535116878,0.5801473584063064,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
CS.PA,CS.PA,AXA SA,France,EU ex-DACH,Financials,EUR,9m,9,0.26249999999999996,0.22357499999999997,0.038925,0.15681460487442214,-0.2356809860364131,-0.13890705645594764,0.26249999999999996,0.6070011825817946,-0.13890705645594764,-0.16752268563374711,-0.07538419196111089,-0.2537707183146793,-0.07538419196111089,-0.2537707183146793,0.24027660872735707,0.259483952253956,75.89637487703008,30.52545626375943,steady_state_low_chaos,78.7020965804776,student_t,0.26249999999999996,0.15681460487442214,10.444054042551013,0.6996665600671284,10.769170280158699,46.20514460505718,75.37693573920176,student_t,10.444054042551013,0.6996665600671284,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
DEC.PA,DEC.PA,JC Decaux SA,France,EU ex-DACH,Communication Services,EUR,9m,9,0.2625,0.242775,0.019725,0.25011241334455137,-0.3328427592066971,-0.4098464991660277,0.2625,0.8272092407029583,-0.4098464991660277,-0.4301318950439183,-0.2788553685126222,-0.5676937223834215,-0.2788553685126222,-0.5676937223834215,0.2595292189460149,0.3068664807187406,55.027032940730564,50.62511567363529,steady_state_low_chaos,56.83266721860125,student_t,0.2625,0.25011241334455137,9.893218317028534,0.6534427061032776,39.83648121608889,53.316506753341905,67.04340368297649,student_t,9.893218317028534,0.6534427061032776,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
DG.PA,DG.PA,Vinci S.A.,France,EU ex-DACH,Industrials,EUR,9m,9,0.26249999999999996,0.23242499999999996,0.030074999999999998,0.21212519020786433,-0.2923406397501207,-0.29939269646458144,0.26249999999999996,0.7373526934442494,-0.29939269646458144,-0.32315541378179313,-0.19599247834629957,-0.43982426839611855,-0.19599247834629957,-0.43982426839611855,0.2799575407292591,0.28234282807027544,64.31981390487226,42.42763975518296,steady_state_low_chaos,73.48561169101795,student_t,0.26249999999999996,0.21212519020786433,10.056741556380208,0.6667291706861964,27.998925478042796,51.272435279046704,70.3094033386323,student_t,10.056741556380208,0.6667291706861964,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
DSY.PA,DSY.PA,Dassault Systemes SE,France,EU ex-DACH,Technology,EUR,9m,9,0.2625,0.25305,0.00945,0.3464657147677773,-0.44200012779388814,-0.7421962358813947,0.2625,1.0741336562700514,-0.7421962358813947,-0.7181479844606462,-0.49498068606649376,-0.9087041275829237,-0.49498068606649376,-0.9087041275829237,0.2719575407292591,0.4047649931361094,35.40451477707946,74.33125923766933,steady_state_low_chaos,56.423045320692836,student_t,0.2625,0.3464657147677773,8.86451990572187,0.5675106997980015,70.71152658092768,66.53681541569208,57.34159604241427,student_t,8.86451990572187,0.5675106997980015,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
EDEN.PA,EDEN.PA,Edenred SA,France,EU ex-DACH,Financials,EUR,9m,9,0.2625,0.22845,0.034050000000000004,0.41001190284890193,-0.5047318363473379,-0.9513879984282965,0.2625,1.2351248399436283,-0.9513879984282965,-0.9042296516171249,-0.6361143852167183,-1.129736198184021,-0.6361143852167183,-1.129736198184021,0.29360994206069035,0.417891825782673,26.865013203938005,89.48058021717802,steady_state_low_chaos,68.600670504104,student_t,0.2625,0.41001190284890193,8.646641973930508,0.548993332126531,90.87348360238833,69.38564121130291,51.87378291770749,student_t,8.646641973930508,0.548993332126531,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
EL.PA,EL.PA,EssilorLuxottica S. A.,France,EU ex-DACH,Healthcare,EUR,9m,9,0.1415342228900475,0.1240592228900475,0.017475,0.2641781835639878,-0.3529230698801436,-0.5916163160127418,0.1415342228900475,0.7458733088965315,-0.5916163160127418,-0.5971684799247201,-0.43282128380975626,-0.7424664808849134,-0.43282128380975626,-0.7424664808849134,0.28774865184037024,0.3441877527464179,25.079859826488047,54.73525952879868,steady_state_low_chaos,52.713527975463194,student_t,0.1415342228900475,0.2641781835639878,9.40712786517434,0.6124648445671887,61.83161197282233,59.620793143509424,60.598978035268004,student_t,9.40712786517434,0.6124648445671887,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
ELIS.PA,ELIS.PA,Elis SA,France,EU ex-DACH,Industrials,EUR,9m,9,0.26249999999999996,0.2547,0.0078,0.19812515285620996,-0.28046979208882533,-0.2582319609083976,0.26249999999999996,0.7036942315784276,-0.2582319609083976,-0.2839186134793169,-0.16552152467037443,-0.3928874475502324,-0.16552152467037443,-0.3928874475502324,0.24536102304518942,0.29028276041903256,63.99138524170246,39.36574819927075,steady_state_low_chaos,57.2169828351012,student_t,0.26249999999999996,0.19812515285620996,10.115728303628918,0.6722213415849899,23.645932095767776,50.42748591000156,71.52439408955783,student_t,10.115728303628918,0.6722213415849899,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
EN.PA,EN.PA,Bouygues SA,France,EU ex-DACH,Industrials,EUR,9m,9,0.2625,0.23025,0.03225,0.19631840696140318,-0.2756658868640463,-0.24928817013938237,0.2625,0.6985201000814152,-0.24928817013938237,-0.27756091548127987,-0.16112125443248468,-0.38553603931005165,-0.16112125443248468,-0.38553603931005165,0.25240198517370355,0.2731300013928515,66.88538704062515,38.787988099418875,steady_state_low_chaos,67.59086316846103,student_t,0.2625,0.19631840696140318,10.259092045376672,0.6840509706951609,23.017322061783528,48.60754296997525,71.95453803905782,student_t,10.259092045376672,0.6840509706951609,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
ENGI.PA,ENGI.PA,Engie S.A.,France,EU ex-DACH,Utilities,EUR,9m,9,-0.1875,-0.22575,0.03825,0.18698349306902654,-0.2654086740029782,-0.7639584430955123,-0.1875,0.26035418038671115,-0.7639584430955123,-0.7306164167682937,-0.6011815259643142,-0.8334573379562583,-0.6011815259643142,-0.8334573379562583,0.8597864330372759,0.26541308659668333,0,41.91884276390354,steady_state_low_chaos,37.375022974333056,student_t,-0.1875,0.18698349306902654,7.906723401884063,0.4778971762730507,85.88307513775916,80.3235113426076,51.48070451416907,student_t,7.906723401884063,0.4778971762730507,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
ENX.PA,ENX.PA,Euronext N.V.,France,EU ex-DACH,Financials,EUR,9m,9,-0.023992209065126672,-0.03876720906512667,0.014775,0.18445473571344806,-0.26739976926512127,-0.5156034009072642,-0.023992209065126672,0.3887271835033494,-0.5156034009072642,-0.5348303309647798,-0.42324605491009915,-0.6362804356071763,-0.42324605491009915,-0.6362804356071763,0.30294327539402377,0.28982094631858674,5.098540365270117,37.008712677605104,steady_state_low_chaos,49.75884368621471,student_t,-0.023992209065126672,0.18445473571344806,9.890017435238036,0.6524523983466027,60.46372213001416,53.468861792830346,61.863740198571904,student_t,9.890017435238036,0.6524523983466027,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
ERF.PA,ERF.PA,Eurofins Scientific SE,France,EU ex-DACH,Healthcare,EUR,9m,9,-0.020258686106721734,-0.027983686106721733,0.007725,0.2376119782041695,-0.3241979100403774,-0.6675339098045625,-0.020258686106721734,0.5181249872319128,-0.6675339098045625,-0.6814806518617339,-0.5357108135990535,-0.8121672398740272,-0.5357108135990535,-0.8121672398740272,0.27731585391979907,0.32481405970231325,0,48.521757652006386,steady_state_low_chaos,41.74106550752822,student_t,-0.020258686106721734,0.2376119782041695,9.642595987297671,0.6322610680428093,76.53011622843621,56.575220301106256,57.381187897725006,student_t,9.642595987297671,0.6322610680428093,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
FGR.PA,FGR.PA,Eiffage SA,France,EU ex-DACH,Industrials,EUR,9m,9,0.2625,0.233625,0.028874999999999998,0.21459333872343642,-0.29732380812129877,-0.304535179346126,0.2625,0.7420458391319251,-0.304535179346126,-0.32985295288059474,-0.2012850454868147,-0.4478792891784848,-0.2012850454868147,-0.4478792891784848,0.24060640299800218,0.29700075741130116,64.18834589544007,42.83015179889445,steady_state_low_chaos,70.88413980481651,student_t,0.2625,0.21459333872343642,10.06756681389498,0.668287127774615,28.755006498116387,51.03274957313616,70.15633593950048,student_t,10.06756681389498,0.668287127774615,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
FR.PA,FR.PA,Valeo SA,France,EU ex-DACH,Consumer Discretionary,EUR,9m,9,0.26249999999999996,0.24059999999999998,0.0219,0.4152250537540522,-0.5055717180176741,-0.9373627748127269,0.26249999999999996,1.238003550122532,-0.9373627748127269,-0.9081471950489548,-0.6436685961907087,-1.1365209746136835,-0.6436685961907087,-1.1365209746136835,0.2541891795321863,0.3950439830629139,27.56287426365569,89.02442168373253,steady_state_low_chaos,62.36671811516325,student_t,0.26249999999999996,0.4152250537540522,9.032803451242115,0.58183046794464,91.95265659867268,64.33377416236308,52.361769725977375,student_t,9.032803451242115,0.58183046794464,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
GET.PA,GET.PA,Getlink SE,France,EU ex-DACH,Industrials,EUR,9m,9,-0.01550003184090467,-0.04782503184090467,0.032325,0.13769757401983557,-0.21582195507551752,-0.41620311870066146,-0.01550003184090467,0.30437781030662525,-0.41620311870066146,-0.4074915627578265,-0.3173452157993062,-0.48322522846873606,-0.3173452157993062,-0.48322522846873606,0.7172386255906418,0.2500514430926318,0.9084315648061354,29.488964569270685,steady_state_low_chaos,52.16465935088596,student_t,-0.01550003184090467,0.13769757401983557,8.630531066711114,0.5405902784660823,45.33503082847232,70.6784186975258,63.06447948825305,student_t,8.630531066711114,0.5405902784660823,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
GFC.PA,GFC.PA,Gecina SA,France,EU ex-DACH,Real Estate,EUR,9m,9,-0.18750000000000003,-0.24217500000000003,0.054675,0.15600776733209423,-0.2377391166402152,-0.6814959732357158,-0.18750000000000003,0.1898849688113298,-0.6814959732357158,-0.647467510403834,-0.5350173971754623,-0.7332717824364858,-0.5350173971754623,-0.7332717824364858,0.95,0.2751763204151426,0,35.66028560006921,steady_state_low_chaos,25.091019608972022,student_t,-0.18750000000000003,0.15600776733209423,7.448236795848573,0.4381863996540479,76.43105673935176,86.43286159168494,52.927306576409315,student_t,7.448236795848573,0.4381863996540479,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
