security_id,ticker,company_name,country,region,sector,currency,horizon,horizon_months,expected_total_return,expected_price_return,expected_dividend_return,expected_volatility,expected_max_drawdown,p5_return,p50_return,p95_return,var_5,var_1,cvar_5,cvar_1,expected_shortfall_5,expected_shortfall_1,dividend_cut_probability,large_drawdown_probability,ml_expected_risk_adjusted_score,forecast_uncertainty_score,dominant_regime,regime_suitability_score,distribution_name,distribution_mu,distribution_sigma,distribution_nu,distribution_xi,tail_risk_score,skewness_risk_score,distribution_model_confidence,distribution_family,distribution_degrees_of_freedom,distribution_skewness,forecast_commentary
000568.SHE,000568.SHE,Luzhou Lao Jiao Co Ltd,China,Mainland China,Consumer Staples,CNY,3m,3,0.0875,0.07039999999999999,0.0171,0.15435116064084298,-0.22444066727676762,-0.3642913944155711,0.0875,0.4493042174688293,-0.3642913944155711,-0.35148407587375585,-0.25070419266774374,-0.4363772142262195,-0.25070419266774374,-0.4363772142262195,0.47370618767471784,0.2100392481553711,42.605945362167894,57.66234945103484,steady_state_low_chaos,56.38461210184357,student_t,0.0875,0.15435116064084298,8.668169370395056,0.5477856777383427,35.81488466682053,69.57143419410112,65.6105637041797,student_t,8.668169370395056,0.5477856777383427,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600863.SHG,600863.SHG,Inner Mongolia MengDian HuaNeng Thermal Power Corp Ltd,China,Mainland China,Utilities,CNY,3m,3,0.0875,0.075875,0.011625000000000002,0.20367717657674617,-0.2764572742076121,-0.4991943767107031,0.0875,0.5638501863609148,-0.4991943767107031,-0.4871544879008849,-0.3571474256941354,-0.5991769350180953,-0.3571474256941354,-0.5991769350180953,0.2733954426933762,0.2386886469983516,37.27531663854581,75.34166382225737,steady_state_low_chaos,67.16778004116303,student_t,0.0875,0.20367717657674617,9.000604005617106,0.5788270764232026,51.02106081344792,64.79583439643037,62.52535963717347,student_t,9.000604005617106,0.5788270764232026,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000039.SHE,000039.SHE,China International Marine Containers Group Ltd,China,Mainland China,Industrials,CNY,3m,3,0.04972405641122075,0.044449056411220746,0.005274999999999999,0.23557796943072712,-0.311064606779826,-0.6984570811418825,0.04972405641122075,0.6268699198079866,-0.6984570811418825,-0.6404094630898798,-0.47350726240202384,-0.7699773462767797,-0.47350726240202384,-0.7699773462767797,0.5163998498044873,0.26258631011464023,0,93.93053201044265,steady_state_low_chaos,42.956859088361284,student_t,0.04972405641122075,0.23557796943072712,7.6375337079970285,0.461187811503011,67.64389462886055,82.89418284569061,55.65489891593127,student_t,7.6375337079970285,0.461187811503011,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600875.SHG,600875.SHG,Dongfang Electric Corp Ltd Class A,China,Mainland China,Industrials,CNY,3m,3,-0.06249999999999999,-0.06735,0.00485,0.2729395278838902,-0.3436082697147234,-0.942327644553958,-0.06249999999999999,0.6118992710076311,-0.942327644553958,-0.8663788521613379,-0.6701984808957513,-1.0164955924974775,-0.6701984808957513,-1.0164955924974775,0.623171938438358,0.24619843458348772,0,100,steady_state_low_chaos,44.145276102712785,student_t,-0.06249999999999999,0.2729395278838902,7.47861058942586,0.4461646834781824,95.74264012796448,85.20543331104885,48.283524971351554,student_t,7.47861058942586,0.4461646834781824,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600886.SHG,600886.SHG,SDIC Power Holdings Co Ltd,China,Mainland China,Utilities,CNY,3m,3,0.08306654958195765,0.07454154958195765,0.008525,0.0944211399789503,-0.15736079862634778,-0.16777626338450607,0.08306654958195765,0.29410682910674674,-0.16777626338450607,-0.17807905357217774,-0.12118305067903981,-0.2300106805606004,-0.12118305067903981,-0.2300106805606004,0.3810317593800736,0.15367064247969456,64.736064248851,32.73526048532751,steady_state_low_chaos,64.75575048525752,student_t,0.08306654958195765,0.0944211399789503,9.961262449175614,0.6570880081082998,17.311864382719975,52.75569106026156,72.75868024528077,student_t,9.961262449175614,0.6570880081082998,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600887.SHG,600887.SHG,Inner Mongolia Yili Industrial Group Co Ltd,China,Mainland China,Consumer Staples,CNY,3m,3,0.0875,0.0628,0.024700000000000003,0.09035799443165135,-0.15258999762795125,-0.1595085696129663,0.0875,0.29198012469412016,-0.1595085696129663,-0.16435213591716,-0.1086593215448231,-0.21404903285456825,-0.1086593215448231,-0.21404903285456825,0.5014303421163188,0.14861057176601375,64.73089593644634,31.998573350252645,steady_state_low_chaos,66.2657658062405,student_t,0.0875,0.09035799443165135,9.562469275363592,0.6218486005783607,15.522760220689017,58.177138372559895,72.39273918894376,student_t,9.562469275363592,0.6218486005783607,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000408.SHE,000408.SHE,Zangge Holding Co Ltd,China,Mainland China,Materials,CNY,3m,3,-0.01901651055070213,-0.026216510550702128,0.0072,0.22751135689508728,-0.2979974005360144,-0.6917665294927563,-0.01901651055070213,0.5214982855661044,-0.6917665294927563,-0.6649954760033999,-0.5171434338130694,-0.7901267222956979,-0.5171434338130694,-0.7901267222956979,0.3647970538970112,0.23256450825378613,0,85.98829531606349,steady_state_low_chaos,47.99764439187203,student_t,-0.01901651055070213,0.22751135689508728,8.735210740259092,0.555187610789974,73.87763340186706,68.43267526308092,56.2656903600711,student_t,8.735210740259092,0.555187610789974,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600741.SHG,600741.SHG,HUAYU Automotive Systems Co Ltd,China,Mainland China,Consumer Discretionary,CNY,3m,3,0.0875,0.071875,0.015625,0.12280135005279824,-0.1892560132646475,-0.23594502694370198,0.0875,0.36149849340637263,-0.23594502694370198,-0.2512205037976031,-0.17780982602664588,-0.3187612463266421,-0.17780982602664588,-0.3187612463266421,0.2319554053600429,0.18108183730271765,63.54694211044175,42.34289927878479,steady_state_low_chaos,64.53896165387134,student_t,0.0875,0.12280135005279824,10.109021040878995,0.6718858299839156,25.40140371809227,50.47910307939761,71.07778360856729,student_t,10.109021040878995,0.6718858299839156,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000425.SHE,000425.SHE,XCMG Construction Machinery Co Ltd,China,Mainland China,Industrials,CNY,3m,3,0.0875,0.08155,0.0059499999999999996,0.20374164263279684,-0.27584065968758775,-0.49121014106082317,0.0875,0.5611928792508503,-0.49121014106082317,-0.48462599371165827,-0.35632285526292234,-0.5966838971596965,-0.35632285526292234,-0.5966838971596965,0.2363998498044873,0.23492277325794866,40.45064047794095,74.58746069190761,steady_state_low_chaos,74.50457816980523,student_t,0.0875,0.20374164263279684,9.210209765651982,0.5969108163075904,50.90326503756034,62.01372056806302,62.97212565540046,student_t,9.210209765651982,0.5969108163075904,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000596.SHE,000596.SHE,Anhui Gujing Distillery Co Ltd,China,Mainland China,Consumer Staples,CNY,3m,3,0.006608415605310693,-0.005591584394689306,0.012199999999999999,0.19182654579685005,-0.26461954780555497,-0.6329988176660635,0.006608415605310693,0.48680608554183824,-0.6329988176660635,-0.5703709654068133,-0.42460638855054755,-0.6758755655950809,-0.42460638855054755,-0.6758755655950809,0.807091828258423,0.2354684961030412,0,79.36446645305996,steady_state_low_chaos,40.711314972464436,student_t,0.006608415605310693,0.19182654579685005,6.9185118416438165,0.39642445633267764,60.658055507221086,92.85777594881883,55.9068197308719,student_t,6.9185118416438165,0.39642445633267764,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000617.SHE,000617.SHE,CNPC Capital Co Ltd,China,Mainland China,Financials,CNY,3m,3,-0.0625,-0.068025,0.0055249999999999995,0.23430117652677762,-0.31055636140729953,-0.8689480544729653,-0.0625,0.5347959862999118,-0.8689480544729653,-0.7797080823457254,-0.5934165445742084,-0.9085737294354531,-0.5934165445742084,-0.9085737294354531,0.780721294347088,0.2665013539270044,0,99.48822023680499,steady_state_low_chaos,31.969256878264698,student_t,-0.0625,0.23430117652677762,6.516183576533394,0.3633366098053314,84.77379208202979,97.94821387610286,49.11431989807713,student_t,6.516183576533394,0.3633366098053314,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000651.SHE,000651.SHE,Gree Electric Appliances Inc of Zhuhai,China,Mainland China,Consumer Discretionary,CNY,3m,3,0.0875,0.06887499999999999,0.018625,0.08385458108830549,-0.14852836658038165,-0.13334181539221301,0.0875,0.27375388194315176,-0.13334181539221301,-0.1441852967231149,-0.09380722464911458,-0.1903053163216829,-0.09380722464911458,-0.1903053163216829,0.339875380471154,0.16036952525828585,73.41590872226203,28.852287324160038,steady_state_low_chaos,76.69533650041012,student_t,0.0875,0.08385458108830549,10.016269882979799,0.6623579005737973,13.401032092730656,51.94493837326195,73.85800122082804,student_t,10.016269882979799,0.6623579005737973,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000630.SHE,000630.SHE,Tongling Nonferrous Metals Group Co Ltd,China,Mainland China,Materials,CNY,3m,3,-0.06249999999999999,-0.0701,0.0076,0.2959673798882176,-0.3665498419840901,-1.0339795026387477,-0.06249999999999999,0.6749475088935154,-1.0339795026387477,-0.9426691172437494,-0.7243839225813827,-1.105451176182269,-0.7243839225813827,-1.105451176182269,0.6663236790406648,0.25211572827935214,0,100,steady_state_low_chaos,39.8440950510402,student_t,-0.06249999999999999,0.2959673798882176,7.209175184720671,0.42299253740937814,100.0,88.77037886009566,46.68444317098565,student_t,7.209175184720671,0.42299253740937814,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000062.SHE,000062.SHE,Shenzhen Huaqiang Industry Co Ltd,China,Mainland China,Technology,CNY,3m,3,-0.0625,-0.0699,0.0074,0.272586119063688,-0.3456569733105038,-1.0281103842641341,-0.0625,0.648815200194574,-1.0281103842641341,-0.9213428846957544,-0.6883143579330582,-1.071265250180783,-0.6883143579330582,-1.071265250180783,0.95,0.25944533444444573,0,100,steady_state_low_chaos,37.97937232549263,student_t,-0.0625,0.272586119063688,5.95453089090907,0.31371090757575587,98.89898642550207,100.0,45.27525339362448,student_t,5.95453089090907,0.31371090757575587,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600795.SHG,600795.SHG,GD Power Development Co Ltd,China,Mainland China,Utilities,CNY,3m,3,0.05326687419916212,0.03921687419916212,0.01405,0.11918700155143296,-0.18538476249623934,-0.27728789339341253,0.05326687419916212,0.32520610360025604,-0.27728789339341253,-0.28018456461545393,-0.2059235836509724,-0.34573741546874204,-0.2059235836509724,-0.34573741546874204,0.4236805052249065,0.17865061679098906,37.8084182695452,42.70084411632232,steady_state_low_chaos,68.31856332847903,student_t,0.05326687419916212,0.11918700155143296,9.38190424979328,0.608097345729025,29.417654807281775,60.29271604168846,68.60167889192628,student_t,9.38190424979328,0.608097345729025,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000708.SHE,000708.SHE,CITIC Pacific Special Steel Group Co Ltd,China,Mainland China,Materials,CNY,3m,3,0.0875,0.07604999999999999,0.01145,0.14641557483221834,-0.21546569304894228,-0.3140725920972741,0.0875,0.4206344999529351,-0.3140725920972741,-0.3205065695471163,-0.23032202079031144,-0.4010351357048364,-0.23032202079031144,-0.4010351357048364,0.2799554053600429,0.2020605386574158,53.87674000291294,52.07124579719612,steady_state_low_chaos,63.19771861055233,student_t,0.0875,0.14641557483221834,9.573733200529388,0.6264785099547816,32.90314582718735,57.46484462234129,68.15448684985196,student_t,9.573733200529388,0.6264785099547816,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
0001.HK,0001.HK,CK Hutchison Holdings Limited,Hong Kong,Hong Kong,Industrials,HKD,3m,3,0.0875,0.07949999999999999,0.008,0.1261132334452722,-0.19061282208843958,-0.2517619826906565,0.0875,0.3719295359545849,-0.2517619826906565,-0.26195757548927,-0.1855427814057713,-0.33131985388416973,-0.1855427814057713,-0.33131985388416973,0.3346764417852555,0.17114027953017225,59.86485016645308,44.20318616821448,steady_state_low_chaos,65.33055333370721,student_t,0.0875,0.1261132334452722,9.86081693145616,0.6494901369249257,26.5061116293959,53.924594319242196,70.2847829447647,student_t,9.86081693145616,0.6494901369249257,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600066.SHG,600066.SHG,Zhengzhou Yutong Bus Co Ltd,China,Mainland China,Industrials,CNY,3m,3,0.047598178483611406,0.028273178483611404,0.019325000000000002,0.18064879580099233,-0.24985403885393329,-0.48011102421324053,0.047598178483611406,0.4722855302898225,-0.48011102421324053,-0.46458800865588296,-0.34766483923566516,-0.5639448463464287,-0.34766483923566516,-0.5639448463464287,0.43251496531738065,0.21243157134994756,11.99707428846459,67.49965479105866,steady_state_low_chaos,50.212370061235774,student_t,0.047598178483611406,0.18064879580099233,8.793787153004063,0.5589403466617155,49.66640560509503,67.85533128281298,62.4050989063043,student_t,8.793787153004063,0.5589403466617155,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000625.SHE,000625.SHE,Chongqing Changan Automobile Co Ltd,China,Mainland China,Consumer Discretionary,CNY,3m,3,-0.011465328362762758,-0.02711532836276276,0.01565,0.10895650304795212,-0.17769523987166827,-0.35881744181830033,-0.011465328362762758,0.2532124393335533,-0.35881744181830033,-0.3336923334884862,-0.2545120526829915,-0.3936184101648599,-0.2545120526829915,-0.3936184101648599,0.8826725914338647,0.18992534431174307,0,43.3766853777818,steady_state_low_chaos,39.95283910983452,student_t,-0.011465328362762758,0.10895650304795212,7.361440363708746,0.43207548711849775,36.358864668998784,87.37300198176958,62.80433353548487,student_t,7.361440363708746,0.43207548711849775,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
200725.SHE,200725.SHE,BOE Tech Group,China,Mainland China,Technology,HKD,3m,3,0.03109855958207862,0.02797355958207862,0.003125,0.16824004156734354,-0.2382366843454898,-0.4350387049363228,0.03109855958207862,0.41655466651456835,-0.4350387049363228,-0.4385825699865035,-0.3344049232953911,-0.5311145928485425,-0.3344049232953911,-0.5311145928485425,0.25598678317138795,0.21338136031396351,9.885222297808491,60.35538276939879,steady_state_low_chaos,40.292761910157836,student_t,0.03109855958207862,0.16824004156734354,9.484357880358683,0.6194300436437004,47.77213189934159,58.54922405481533,64.27458341694229,student_t,9.484357880358683,0.6194300436437004,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000776.SHE,000776.SHE,GF Securities Co Ltd,China,Mainland China,Financials,CNY,3m,3,-0.0625,-0.069575,0.0070750000000000006,0.18147841480983806,-0.24942737290883404,-0.6293117219062274,-0.0625,0.3779225278380173,-0.6293117219062274,-0.5901126792553831,-0.4641716099819107,-0.6899258074007941,-0.4641716099819107,-0.6899258074007941,0.6894056940644079,0.2056826602193771,0,71.38619289413738,steady_state_low_chaos,39.382212052203826,student_t,-0.0625,0.18147841480983806,7.8766609656071065,0.47823165223285213,66.31022999741582,80.27205350263813,56.38163447525032,student_t,7.8766609656071065,0.47823165223285213,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600089.SHG,600089.SHG,Tbea Co Ltd,China,Mainland China,Industrials,CNY,3m,3,-0.0625,-0.06675,0.00425,0.2432567565862126,-0.3146887537372515,-0.8577842654687979,-0.0625,0.5428972804193011,-0.8577842654687979,-0.7836628709235393,-0.6057318086943573,-0.9174540870459562,-0.6057318086943573,-0.9174540870459562,0.6857749246100713,0.24219352766860863,0,99.27117057766404,steady_state_low_chaos,37.69014462747064,student_t,-0.0625,0.2432567565862126,7.2937334851643,0.42971487502019057,86.53311552776532,87.73617307381683,50.206295156986144,student_t,7.2937334851643,0.42971487502019057,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600096.SHG,600096.SHG,Yunnan Yuntianhua Co Ltd,China,Mainland China,Materials,CNY,3m,3,0.0875,0.064175,0.023325,0.2168769327749175,-0.2894293030769129,-0.5435785271149355,0.0875,0.5979784992354135,-0.5435785271149355,-0.5257934335271098,-0.3864602032803114,-0.6450757465533145,-0.3864602032803114,-0.6450757465533145,0.2879554053600429,0.24109009411522914,34.411807093162466,80.90611504066314,steady_state_low_chaos,73.71571107471934,student_t,0.0875,0.2168769327749175,8.903067747583352,0.5704563888759453,55.20860046861592,66.0836324806238,61.285305010752445,student_t,8.903067747583352,0.5704563888759453,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000783.SHE,000783.SHE,Changjiang Securities Co Ltd,China,Mainland China,Financials,CNY,3m,3,0.003920703299010872,-0.004479296700989128,0.0084,0.21062044467915061,-0.28038299212608847,-0.6050350563006529,0.003920703299010872,0.49855363906799244,-0.6050350563006529,-0.5900176633985966,-0.4557757935360665,-0.7058589079721295,-0.4557757935360665,-0.7058589079721295,0.32850242338107977,0.22385316489386337,0,78.2151674284105,steady_state_low_chaos,55.45705053202188,student_t,0.003920703299010872,0.21062044467915061,9.022938517303372,0.579769836052263,65.1108276480095,64.65079445349801,59.024673919972926,student_t,9.022938517303372,0.579769836052263,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000063.SHE,000063.SHE,ZTE Corp,China,Mainland China,Technology,CNY,3m,3,-0.06249999999999999,-0.06545,0.00295,0.2624646958174565,-0.33367326285830357,-0.897665704115252,-0.06249999999999999,0.5819713774659852,-0.897665704115252,-0.8308404591737014,-0.6452545493138304,-0.9751960418733026,-0.6452545493138304,-0.9751960418733026,0.5775417274535429,0.24628778795399955,0,100,steady_state_low_chaos,45.35402762473736,student_t,-0.06249999999999999,0.2624646958174565,7.659669287302201,0.46201341181762423,92.17922133054721,82.76716741267319,49.540119555462226,student_t,7.659669287302201,0.46201341181762423,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600104.SHG,600104.SHG,SAIC Motor Corp Ltd,China,Mainland China,Consumer Discretionary,CNY,3m,3,0.0875,0.081325,0.006175000000000001,0.12177526748102195,-0.1911388240619262,-0.23866629669972286,0.0875,0.3607186644207854,-0.23866629669972286,-0.2502023226322233,-0.176246270642318,-0.31717871974678535,-0.176246270642318,-0.31717871974678535,0.23934623247302744,0.1969573330830853,62.414043964547375,42.48049593553659,steady_state_low_chaos,65.15489556782222,student_t,0.0875,0.12177526748102195,9.819676892384678,0.6476506371575059,25.178038663188286,54.20759428346062,70.57435119168385,student_t,9.819676892384678,0.6476506371575059,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600009.SHG,600009.SHG,Shanghai International Airport Co Ltd,China,Mainland China,Industrials,CNY,3m,3,0.0667894483380999,0.061889448338099895,0.0049,0.09793920957218856,-0.16474503423100045,-0.189010263343031,0.0667894483380999,0.2837109092390895,-0.189010263343031,-0.20321096931218308,-0.14475444334860327,-0.2570775345768868,-0.14475444334860327,-0.2570775345768868,0.24484351116516773,0.1761265840967852,55.70460515195927,33.503392899574976,steady_state_low_chaos,56.6970072945949,student_t,0.0667894483380999,0.09793920957218856,10.138554579210117,0.674132156414757,20.679206192657613,50.13351439772969,72.31017129217615,student_t,10.138554579210117,0.674132156414757,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
