security_id,ticker,company_name,country,region,sector,currency,horizon,horizon_months,expected_total_return,expected_price_return,expected_dividend_return,expected_volatility,expected_max_drawdown,p5_return,p50_return,p95_return,var_5,var_1,cvar_5,cvar_1,expected_shortfall_5,expected_shortfall_1,dividend_cut_probability,large_drawdown_probability,ml_expected_risk_adjusted_score,forecast_uncertainty_score,dominant_regime,regime_suitability_score,distribution_name,distribution_mu,distribution_sigma,distribution_nu,distribution_xi,tail_risk_score,skewness_risk_score,distribution_model_confidence,distribution_family,distribution_degrees_of_freedom,distribution_skewness,forecast_commentary
600886.SHG,600886.SHG,SDIC Power Holdings Co Ltd,China,Mainland China,Utilities,CNY,12m,12,0.3322661983278306,0.2981661983278306,0.0341,0.1888422799579006,-0.2696923762260874,-0.16941942760509682,0.3322661983278306,0.7543467573774087,-0.16941942760509682,-0.19002500798044014,-0.0762330021941643,-0.29388826195728546,-0.0762330021941643,-0.29388826195728546,0.3810317593800736,0.2794011681448992,64.736064248851,32.73526048532751,steady_state_low_chaos,64.75575048525752,student_t,0.3322661983278306,0.1888422799579006,9.961262449175614,0.6570880081082998,10.890428884880615,52.75569106026156,74.36403911974061,student_t,9.961262449175614,0.6570880081082998,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600887.SHG,600887.SHG,Inner Mongolia Yili Industrial Group Co Ltd,China,Mainland China,Consumer Staples,CNY,12m,12,0.35,0.2512,0.09880000000000001,0.1807159888633027,-0.2603163765435602,-0.14401713922593262,0.35,0.7589602493882404,-0.14401713922593262,-0.15370427183432,-0.042318643089646224,-0.2530980657091365,-0.042318643089646224,-0.2530980657091365,0.5014303421163188,0.2702010395745704,64.73089593644634,31.998573350252645,steady_state_low_chaos,66.2657658062405,student_t,0.35,0.1807159888633027,9.562469275363592,0.6218486005783607,6.045520441378032,58.177138372559895,74.76204913377151,student_t,9.562469275363592,0.6218486005783607,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000408.SHE,000408.SHE,Zangge Holding Co Ltd,China,Mainland China,Materials,CNY,12m,12,-0.07606604220280852,-0.10486604220280851,0.0288,0.45502271379017456,-0.548383598983723,-1.421566080086917,-0.07606604220280852,1.0049635500308045,-1.421566080086917,-1.3680239731082042,-1.0723198887275431,-1.6182864656928002,-1.0723198887275431,-1.6182864656928002,0.3647970538970112,0.4228445604614293,0,85.98829531606349,steady_state_low_chaos,47.99764439187203,student_t,-0.07606604220280852,0.45502271379017456,8.735210740259092,0.555187610789974,100.0,68.43267526308092,49.73509871053786,student_t,8.735210740259092,0.555187610789974,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600741.SHG,600741.SHG,HUAYU Automotive Systems Co Ltd,China,Mainland China,Consumer Discretionary,CNY,12m,12,0.35,0.2875,0.0625,0.24560270010559648,-0.3325857118539333,-0.29689005388740397,0.35,0.8979969868127453,-0.29689005388740397,-0.3274410075952062,-0.18061965205329178,-0.46252249265328427,-0.18061965205329178,-0.46252249265328427,0.2319554053600429,0.32923970418675935,63.54694211044175,42.34289927878479,steady_state_low_chaos,64.53896165387134,student_t,0.35,0.24560270010559648,10.109021040878995,0.6718858299839156,25.802807436184544,50.47910307939761,70.97743267904423,student_t,10.109021040878995,0.6718858299839156,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000425.SHE,000425.SHE,XCMG Construction Machinery Co Ltd,China,Mainland China,Industrials,CNY,12m,12,0.35,0.3262,0.023799999999999998,0.4074832852655937,-0.5039929377049154,-0.8074202821216464,0.35,1.2973857585017006,-0.8074202821216464,-0.7942519874233166,-0.5376457105258446,-1.0183677943193932,-0.5376457105258446,-1.0183677943193932,0.2363998498044873,0.4271323150144521,40.45064047794095,74.58746069190761,steady_state_low_chaos,74.50457816980523,student_t,0.35,0.4074832852655937,9.210209765651982,0.5969108163075904,76.80653007512068,62.01372056806302,56.496309396010375,student_t,9.210209765651982,0.5969108163075904,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000596.SHE,000596.SHE,Anhui Gujing Distillery Co Ltd,China,Mainland China,Consumer Staples,CNY,12m,12,0.026433662421242773,-0.022366337578757223,0.048799999999999996,0.3836530915937001,-0.48153285392046485,-1.2527808041215056,0.026433662421242773,0.9868290022942979,-1.2527808041215056,-1.1275250996030053,-0.8359959458904738,-1.3385342999795404,-0.8359959458904738,-1.3385342999795404,0.807091828258423,0.4281245383691658,0,79.36446645305996,steady_state_low_chaos,40.711314972464436,student_t,0.026433662421242773,0.3836530915937001,6.9185118416438165,0.39642445633267764,100.0,92.85777594881883,46.071333607677175,student_t,6.9185118416438165,0.39642445633267764,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000617.SHE,000617.SHE,CNPC Capital Co Ltd,China,Mainland China,Financials,CNY,12m,12,-0.25,-0.2721,0.022099999999999998,0.46860235305355524,-0.5723908603224426,-1.8628961089459306,-0.25,0.9445919725998235,-1.8628961089459306,-1.6844161646914508,-1.311833089148417,-1.9421474588709062,-1.311833089148417,-1.9421474588709062,0.780721294347088,0.4845479162309171,0,99.48822023680499,steady_state_low_chaos,31.969256878264698,student_t,-0.25,0.46860235305355524,6.516183576533394,0.3633366098053314,100.0,97.94821387610286,45.307767918584574,student_t,6.516183576533394,0.3633366098053314,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000651.SHE,000651.SHE,Gree Electric Appliances Inc of Zhuhai,China,Mainland China,Consumer Discretionary,CNY,12m,12,0.35,0.27549999999999997,0.0745,0.16770916217661097,-0.25180827597049216,-0.09168363078442604,0.35,0.7225077638863036,-0.09168363078442604,-0.1133705934462298,-0.012614449298229163,-0.20561063264336582,-0.012614449298229163,-0.20561063264336582,0.339875380471154,0.29158095501506515,73.41590872226203,28.852287324160038,steady_state_low_chaos,76.69533650041012,student_t,0.35,0.16770916217661097,10.016269882979799,0.6623579005737973,1.8020641854613093,51.94493837326195,76.75774319764538,student_t,10.016269882979799,0.6623579005737973,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000630.SHE,000630.SHE,Tongling Nonferrous Metals Group Co Ltd,China,Mainland China,Materials,CNY,12m,12,-0.24999999999999997,-0.2804,0.0304,0.5919347597764352,-0.6848486237699468,-2.1929590052774954,-0.24999999999999997,1.2248950177870308,-2.1929590052774954,-2.0103382344874987,-1.5737678451627655,-2.335902352364538,-1.5737678451627655,-2.335902352364538,0.6663236790406648,0.45839223323518563,0,100,steady_state_low_chaos,39.8440950510402,student_t,-0.24999999999999997,0.5919347597764352,7.209175184720671,0.42299253740937814,100.0,88.77037886009566,46.68444317098565,student_t,7.209175184720671,0.42299253740937814,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000062.SHE,000062.SHE,Shenzhen Huaqiang Industry Co Ltd,China,Mainland China,Technology,CNY,12m,12,-0.25,-0.2796,0.0296,0.545172238127376,-0.6428230084028259,-2.1812207685282683,-0.25,1.172630400389148,-2.1812207685282683,-1.9676857693915089,-1.5016287158661163,-2.267530500361566,-1.5016287158661163,-2.267530500361566,0.95,0.47171878989899224,0,100,steady_state_low_chaos,37.97937232549263,student_t,-0.25,0.545172238127376,5.95453089090907,0.31371090757575587,100.0,100.0,45.0,student_t,5.95453089090907,0.31371090757575587,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600795.SHG,600795.SHG,GD Power Development Co Ltd,China,Mainland China,Utilities,CNY,12m,12,0.2130674967966485,0.1568674967966485,0.0562,0.2383740031028659,-0.32492277753386445,-0.4480420383885009,0.2130674967966485,0.7569459555988364,-0.4480420383885009,-0.4538353808325837,-0.3053134189036205,-0.5849410825391599,-0.3053134189036205,-0.5849410825391599,0.4236805052249065,0.3248193032563437,37.8084182695452,42.70084411632232,steady_state_low_chaos,68.31856332847903,student_t,0.2130674967966485,0.2383740031028659,9.38190424979328,0.608097345729025,43.61620270051722,60.29271604168846,65.05204191861743,student_t,9.38190424979328,0.608097345729025,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000708.SHE,000708.SHE,CITIC Pacific Special Steel Group Co Ltd,China,Mainland China,Materials,CNY,12m,12,0.35,0.30419999999999997,0.0458,0.2928311496644367,-0.38431849574182364,-0.4531451841945483,0.35,1.0162689999058703,-0.4531451841945483,-0.4660131390942326,-0.2856440415806229,-0.6270702714096728,-0.2856440415806229,-0.6270702714096728,0.2799554053600429,0.36738279755893777,53.87674000291294,52.07124579719612,steady_state_low_chaos,63.19771861055233,student_t,0.35,0.2928311496644367,9.573733200529388,0.6264785099547816,40.806291654374704,57.46484462234129,66.17870039305512,student_t,9.573733200529388,0.6264785099547816,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
0001.HK,0001.HK,CK Hutchison Holdings Limited,Hong Kong,Hong Kong,Industrials,HKD,12m,12,0.35,0.31799999999999995,0.032,0.2522264668905444,-0.33562468957407354,-0.3285239653813131,0.35,0.9188590719091697,-0.3285239653813131,-0.3489151509785401,-0.19608556281154263,-0.48763970776833954,-0.19608556281154263,-0.48763970776833954,0.3346764417852555,0.31116414460031316,59.86485016645308,44.20318616821448,steady_state_low_chaos,65.33055333370721,student_t,0.35,0.2522264668905444,9.86081693145616,0.6494901369249257,28.012223258791806,53.924594319242196,69.90825503741573,student_t,9.86081693145616,0.6494901369249257,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600066.SHG,600066.SHG,Zhengzhou Yutong Bus Co Ltd,China,Mainland China,Industrials,CNY,12m,12,0.19039271393444562,0.11309271393444562,0.07730000000000001,0.36129759160198466,-0.4527557717364137,-0.8650256914592582,0.19039271393444562,1.0397674175468679,-0.8650256914592582,-0.8339796603445431,-0.6001333215041076,-1.0326933357256347,-0.6001333215041076,-1.0326933357256347,0.43251496531738065,0.38623922063626825,11.99707428846459,67.49965479105866,steady_state_low_chaos,50.212370061235774,student_t,0.19039271393444562,0.36129759160198466,8.793787153004063,0.5589403466617155,85.73333164344395,67.85533128281298,53.38836739671707,student_t,8.793787153004063,0.5589403466617155,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000625.SHE,000625.SHE,Chongqing Changan Automobile Co Ltd,China,Mainland China,Consumer Discretionary,CNY,12m,12,-0.04586131345105103,-0.10846131345105103,0.0626,0.21791300609590425,-0.30917474120222493,-0.7405655403621262,-0.04586131345105103,0.4834942219415811,-0.7405655403621262,-0.6903153237024979,-0.5319547620915085,-0.8101674770552453,-0.5319547620915085,-0.8101674770552453,0.8826725914338647,0.34531880783953284,0,43.3766853777818,steady_state_low_chaos,39.95283910983452,student_t,-0.04586131345105103,0.21791300609590425,7.361440363708746,0.43207548711849775,75.99353744164408,87.37300198176958,52.89566534232354,student_t,7.361440363708746,0.43207548711849775,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
200725.SHE,200725.SHE,BOE Tech Group,China,Mainland China,Technology,HKD,12m,12,0.12439423832831448,0.11189423832831448,0.0125,0.3364800831346871,-0.42948997871706807,-0.8078802907084883,0.12439423832831448,0.8953064521932939,-0.8078802907084883,-0.8149680208088499,-0.6066127274266251,-1.0000320665329279,-0.6066127274266251,-1.0000320665329279,0.25598678317138795,0.3879661096617518,9.885222297808491,60.35538276939879,steady_state_low_chaos,40.292761910157836,student_t,0.12439423832831448,0.3364800831346871,9.484357880358683,0.6194300436437004,86.65896106094645,58.54922405481533,54.55287612654108,student_t,9.484357880358683,0.6194300436437004,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000776.SHE,000776.SHE,GF Securities Co Ltd,China,Mainland China,Financials,CNY,12m,12,-0.25,-0.2783,0.028300000000000002,0.3629568296196761,-0.45212331330139754,-1.3836234438124548,-0.25,0.6308450556760345,-1.3836234438124548,-1.3052253585107663,-1.0533432199638213,-1.5048516148015882,-1.0533432199638213,-1.5048516148015882,0.6894056940644079,0.3739684731261401,0,71.38619289413738,steady_state_low_chaos,39.382212052203826,student_t,-0.25,0.3629568296196761,7.8766609656071065,0.47823165223285213,100.0,80.27205350263813,47.95919197460428,student_t,7.8766609656071065,0.47823165223285213,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600089.SHG,600089.SHG,Tbea Co Ltd,China,Mainland China,Industrials,CNY,12m,12,-0.25,-0.267,0.017,0.4865135131724252,-0.5814511738417122,-1.8405685309375959,-0.25,0.9607945608386022,-1.8405685309375959,-1.6923257418470785,-1.3364636173887146,-1.9599081740919124,-1.3364636173887146,-1.9599081740919124,0.6857749246100713,0.4403518684883793,0,99.27117057766404,steady_state_low_chaos,37.69014462747064,student_t,-0.25,0.4865135131724252,7.2937334851643,0.42971487502019057,100.0,87.73617307381683,46.83957403892747,student_t,7.2937334851643,0.42971487502019057,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600096.SHG,600096.SHG,Yunnan Yuntianhua Co Ltd,China,Mainland China,Materials,CNY,12m,12,0.35,0.2567,0.0933,0.433753865549835,-0.5309683848918728,-0.912157054229871,0.35,1.370956998470827,-0.912157054229871,-0.8765868670542197,-0.5979204065606227,-1.115151493106629,-0.5979204065606227,-1.115151493106629,0.2879554053600429,0.43834562566405294,34.411807093162466,80.90611504066314,steady_state_low_chaos,73.71571107471934,student_t,0.35,0.433753865549835,8.903067747583352,0.5704563888759453,85.41720093723183,66.0836324806238,53.733154893598474,student_t,8.903067747583352,0.5704563888759453,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000783.SHE,000783.SHE,Changjiang Securities Co Ltd,China,Mainland China,Financials,CNY,12m,12,0.015682813196043487,-0.01791718680395651,0.0336,0.42124088935830123,-0.5134398806738323,-1.202228706003284,0.015682813196043487,1.0049486847340066,-1.202228706003284,-1.1721939201991713,-0.9037101804741113,-1.403876409346237,-0.9037101804741113,-1.403876409346237,0.32850242338107977,0.4070057543524788,0,78.2151674284105,steady_state_low_chaos,55.45705053202188,student_t,0.015682813196043487,0.42124088935830123,9.022938517303372,0.579769836052263,100.0,64.65079445349801,50.3023808319753,student_t,9.022938517303372,0.579769836052263,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000063.SHE,000063.SHE,ZTE Corp,China,Mainland China,Technology,CNY,12m,12,-0.24999999999999997,-0.2618,0.0118,0.524929391634913,-0.61928619811084,-1.920331408230504,-0.24999999999999997,1.0389427549319703,-1.920331408230504,-1.7866809183474028,-1.4155090986276608,-2.075392083746605,-1.4155090986276608,-2.075392083746605,0.5775417274535429,0.44779597809818095,0,100,steady_state_low_chaos,45.35402762473736,student_t,-0.24999999999999997,0.524929391634913,7.659669287302201,0.46201341181762423,100.0,82.76716741267319,47.584924888099025,student_t,7.659669287302201,0.46201341181762423,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600104.SHG,600104.SHG,SAIC Motor Corp Ltd,China,Mainland China,Consumer Discretionary,CNY,12m,12,0.35,0.3253,0.024700000000000003,0.2435505349620439,-0.33583177176840595,-0.30233259339944574,0.35,0.8964373288415707,-0.30233259339944574,-0.32540464526444657,-0.17749254128463599,-0.4593574394935707,-0.17749254128463599,-0.4593574394935707,0.23934623247302744,0.35810424196924595,62.414043964547375,42.48049593553659,steady_state_low_chaos,65.15489556782222,student_t,0.35,0.2435505349620439,9.819676892384678,0.6476506371575059,25.35607732637657,54.20759428346062,70.52984152588677,student_t,9.819676892384678,0.6476506371575059,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
600009.SHG,600009.SHG,Shanghai International Airport Co Ltd,China,Mainland China,Industrials,CNY,12m,12,0.2671577933523996,0.24755779335239958,0.0196,0.19587841914437712,-0.2837259257097425,-0.24444163000986224,0.2671577933523996,0.7010007151543787,-0.24444163000986224,-0.2728430419481664,-0.15592999002100677,-0.3805761724775738,-0.15592999002100677,-0.3805761724775738,0.24484351116516773,0.3202301529032458,55.70460515195927,33.503392899574976,steady_state_low_chaos,56.6970072945949,student_t,0.2671577933523996,0.19587841914437712,10.138554579210117,0.674132156414757,22.275712860143827,50.13351439772969,71.9110446253046,student_t,10.138554579210117,0.674132156414757,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
000807.SHE,000807.SHE,Yunnan Aluminium Co Ltd,China,Mainland China,Materials,CNY,12m,12,0.35,0.3238,0.0262,0.510290544343649,-0.6042187406105356,-1.1405856563256278,0.35,1.5545256759332262,-1.1405856563256278,-1.0939463743377797,-0.7655113877424204,-1.3746061737267867,-0.7655113877424204,-1.3746061737267867,0.2879554053600429,0.441348463800384,24.867537169889633,95.50595478889763,steady_state_low_chaos,75.63627429107211,student_t,0.35,0.510290544343649,8.876042204356372,0.568204260273697,100.0,66.43011380404661,50.03548292939301,student_t,8.876042204356372,0.568204260273697,"Deterministic mock ML forecast uses quality, valuation, income, risk, sentiment, narrative and regime inputs."
