security_id,ticker,company_name,region,country,currency,sector,market_cap_usd,avg_daily_traded_value_usd,revenue,revenue_growth,ebitda,ebitda_margin,net_income,net_income_margin,operating_cash_flow,capex,free_cash_flow,total_debt,cash,shareholders_equity,enterprise_value,dividend_yield,trailing_12m_dps,dividend_growth_3y,dividend_growth_5y,payout_ratio,positive_fcf_years_5,free_cash_flow_yield,fcf_margin,fcf_stability,cfo_to_net_income,net_debt_to_ebitda,interest_coverage,roe,roic,pe_ratio,pb_ratio,ev_ebitda,dividend_cut_flag_3y,cet1_ratio,solvency_ratio,npl_ratio,book_value_growth,instrument_type,listing_status,net_debt,debt_to_equity,earnings_stability_score,cash_flow_quality_score,balance_sheet_strength_score,financial_sector_strength_score,fcf_dividend_cover,dividend_stability_score,dividend_safety_score,dividend_income_usd,fcf_yield,dividend_yield_spread,valuation_score,valuation_percentile,daily_return,annualised_volatility,downside_volatility,var_5,cvar_5,max_drawdown_1y,momentum_6m,volatility_1y,beta_local_market,beta_global_market,beta_1y,sharpe_proxy,sortino_proxy,risk_score,average_daily_value_usd,average_volume,turnover_ratio,days_to_liquidate_1pct_nav,liquidity_score,days_to_liquidate,news_sentiment_30d,news_sentiment_90d,negative_news_intensity,controversy_score,dividend_risk_score,management_confidence_score,regulatory_risk_score,credit_stress_score,ownership_flow_momentum,sentiment_momentum,liquidity_stress_score,regime_label,regime_probability,regime_suitability_score,sentiment_alt_signal_score,sentiment_alt_data_score,ml_expected_risk_adjusted_return_score,ml_expected_risk_adjusted_score,feature_month,correlation_with_current_portfolio,incremental_portfolio_volatility,incremental_portfolio_var,incremental_portfolio_cvar,incremental_dividend_income,marginal_risk_contribution,incremental_sector_exposure,incremental_country_exposure,incremental_region_exposure,incremental_currency_exposure,concentration_impact_score,diversification_benefit_score,portfolio_fit_score,passes_hard_filters,final_recommendation_score,recommendation,target_weight,risk_management_flags,expected_total_return,expected_volatility,risk_adjusted_return,p5_return,p50_return,p95_return,horizon_months
WOLF002,WLF002,Wolf Switzerland Consumer Staples 2,DACH,Switzerland,CHF,Consumer Staples,77415214872.11304,84289427.42900494,31715455897.959988,0.00016916303212257539,5403809452.739272,0.17038410137080381,2623023009.800043,0.08270488112292158,2643674814.510634,2814692115.699453,5915037576.437767,11496295172.933416,5365997475.50234,20129278029.55927,83545512569.54411,0.037071507194617825,0.4947581128608717,0.04508212743109774,0.08499449251136407,0.5161488570711434,5,0.07640665450853791,0.18650331231146627,63.46359490753029,1.007873283853566,1.1344400188506898,9.180449874060304,0.049402802325863145,0.15440553005469743,10.410942099162728,1.8136054923679816,16.690466968703706,0,,,,,Equity,Active,6130297697.431076,0.5711230753557796,63.46359490753029,49.02145182004172,72.12779740977261,,2.0610614536770413,92.70833333333331,73.97127857322141,2869898695.1044235,0.07640665450853791,0.0003303204275904581,43.333333333333336,0.43333333333333335,0.0004386933657741201,0.31809992014186406,0.1879473268003431,-0.22316455731838336,-0.2867845413467562,-0.23598318850245703,0.3038717223147316,0.31809992014186406,1.1333333333333333,1.0041666666666667,1.1333333333333333,0.3475345989580117,0.5882005882026542,26.875000000000004,84289427.42900494,1685788.5485800987,0.001088796660556298,9.555172274463128e-06,66.66666666666666,9.555172274463128e-06,0.506261652980714,-0.4501077052246549,1.7188611689722844,47.317765128144735,59.186005350927,73.52180509235352,11.635616926443355,29.747256330635537,-0.466839562374509,0.956369358205369,11.412492057865453,Risk-on recovery,0.68,82.0,52.5978529981495,52.5978529981495,37.14879944651916,37.14879944651916,2026-07-01,0.4558231934442513,0.010711918045840055,0.022266994409930487,0.031809992014186404,29.857391894545195,70.83333333333334,0.4910032282095853,0.24988080456915818,0.38770052148000994,0.24988080456915818,71.3702508070524,64.81624037745219,58.63364218607732,True,60.685278659540764,Watchlist,0.0,,0.039267876798654455,0.15904996007093203,0.24689020218013277,-0.22316455731838336,0.039267876798654455,0.30170031091569227,3
WOLF022,WLF022,Wolf Germany Financials 22,DACH,Germany,EUR,Financials,63323594078.20017,38859263.683080845,101602021555.93674,0.12129734986279869,37936613567.05627,0.3733844365111413,14662720882.172829,0.1443152474490904,19679821986.294746,8636763603.237871,23628379647.833256,132978153884.97614,7123900595.061872,28115851767.58818,189177847368.11444,0.05487679933151711,3.8376666496799587,0.011880498588666282,0.03431204167894229,0.8325921042011922,2,0.37313705881340015,0.2325581645521168,55.44061055193106,1.342167128764061,3.31748781602385,17.53490242379482,0.048276737596540394,0.11853649423118456,10.218411984000312,0.8024621769787832,7.932614025158393,1,0.10248265664614209,2.322085841911927,0.014791084455084515,0.11029404040347206,Equity,Active,125854253289.91426,4.729650553865586,55.44061055193106,74.30146006469349,68.36460988600292,68.36460988600292,6.799541215208925,41.04166666666666,58.768530728303524,3474996165.179836,0.37313705881340015,0.018135612564489742,74.16666666666669,0.7416666666666668,-0.0008347140649773615,0.32357780676210907,0.16973315854862225,-0.25660959490707175,-0.32132515625949354,-0.322076074582651,-0.03377104161211042,0.32357780676210907,0.8166666666666667,1.025,0.8166666666666667,-0.650069133229958,-1.2392861016254417,25.625000000000007,38859263.683080845,777185.2736616168,0.0006136616888026349,2.072607465155516e-05,29.166666666666668,2.072607465155516e-05,-0.3581767463877041,-0.2291799439471267,2.163753302389557,31.161701496611812,19.323356795281885,72.36011954716137,10.751735760436523,56.48217302039537,-1.1378930121121866,-0.12899680244057737,15.296254083714969,Risk-on recovery,0.68,58.0,37.62127152215675,37.62127152215675,28.269499418728515,28.269499418728515,2026-07-01,0.35365036006953066,0.009904558371400047,0.022650446473347637,0.03235778067621091,44.197774181603876,75.0,0.01,0.14781971691085177,0.38770052148000994,0.5307350384901912,85.13980630742488,78.58579587782468,74.89635326131942,False,59.94594634542969,Exclude,0.0,,0.010342095671668236,0.16178890338105453,0.06392339311003263,-0.25660959490707175,0.010342095671668236,0.2772937862504082,3
WOLF012,WLF012,Wolf United Kingdom Technology 12,UK,United Kingdom,GBP,Technology,87392124171.1464,107388292.31601933,49956692923.21749,-0.01962701237753728,7168128304.840654,0.14348684601396522,4539540756.874414,0.09086952100395446,6457389289.141751,1408329242.2280276,8556511767.581461,15363300233.683077,9923056907.194632,30659853340.78826,92832367497.63484,0.021325365662748938,1.8386343763990587,0.05196983506091059,0.033453627959050825,0.3836539546527088,4,0.0979094151645132,0.17127858684986735,69.66135227113021,1.4224763329557202,0.7589489327101798,18.917994963489495,0.19274278712573206,0.13150077554013884,25.650849261345222,4.951009738701435,4.959404312425811,0,,,,,Equity,Active,5440243326.488445,0.5010885102064252,69.66135227113021,59.198700450449905,83.328383650711,,4.591218585083442,84.37500000000001,61.45031780034894,1863669003.9940567,0.0979094151645132,-0.01541582110427843,42.08333333333333,0.4208333333333333,-0.00036837988482992716,0.34643818011393923,0.2054090988708268,-0.2994527484045447,-0.36874038442733253,-0.33527070793817915,-0.18972591226232105,0.34643818011393923,0.8666666666666667,1.0875,0.8666666666666667,-0.2679604509716869,-0.4519358270274076,11.250000000000004,107388292.31601933,2147765.8463203865,0.0012288097278161242,7.499886464624011e-06,87.5,7.499886464624011e-06,-0.045290664283674606,0.12722077936819587,0.5289774076844115,48.4560940274277,24.144122563289628,43.06727053617633,13.979314059146766,44.101313230095194,-0.8396291970162162,-0.1725114436518705,33.845673122960406,Risk-on recovery,0.68,58.0,41.69352825829125,41.69352825829125,22.541797784326832,22.541797784326832,2026-07-01,0.3020114228954557,0.010067612233924474,0.024250672607975747,0.03464381801139393,17.175449504777994,87.5,0.18432331760615844,0.15204122175316614,0.15204122175316614,0.15204122175316614,86.50682890489199,84.66600446982866,61.34727568082113,True,59.712137443676035,Watchlist,0.0,,-0.013641249810544872,0.17321909005696962,-0.0787514228718003,-0.2994527484045447,-0.013641249810544872,0.27217024878345497,3
WOLF014,WLF014,Wolf Hong Kong Consumer Staples 14,Hong Kong,Hong Kong,HKD,Consumer Staples,42538169331.70604,7168844.362892996,111283094437.67366,-0.03827946352446422,30479557549.171665,0.2738920741123204,18740131170.232944,0.16840052179469842,20113411682.60445,8809840173.947287,10588469825.498257,22052879077.819435,9166049424.985405,68123355523.432526,55424998984.54007,0.033326556401459484,1.4447970453449095,0.02642404663733797,0.03977743269633059,0.272166821535338,5,0.24891691372355526,0.0951489521297284,61.3188541354464,1.0732801974488226,0.4228023858956657,19.701652126986975,0.09960677545268387,0.15185343463489864,23.445601899272873,0.8426400843828883,16.538013015766104,0,,,,,Equity,Active,12886829652.83403,0.3237198007698529,61.3188541354464,50.704906134910836,90.69876564751054,,7.4690259241022074,81.25,72.15416279494988,1417650699.4479353,0.24891691372355526,-0.0034146303655678834,44.99999999999999,0.44999999999999996,-0.0005324299357310773,0.37727522140261155,0.23789608437322726,-0.3156284422745071,-0.3910834865550294,-0.4704742823777667,-0.12708023717717432,0.37727522140261155,0.8333333333333333,1.15,0.8333333333333333,-0.3556351867090912,-0.5639955956304559,0.0,7168844.362892996,143376.88725785993,0.00016852733616699536,0.00011234725699568401,4.166666666666666,0.00011234725699568401,-0.28848961127584605,-0.19502420925828667,1.2671505814117405,42.148500287761195,6.302005135580631,34.625486705602725,15.500115189348215,41.336899398683244,0.8379191192965965,-0.09346540201755937,25.215995696786106,Risk-on recovery,0.68,82.0,37.59114508596596,37.59114508596596,21.64097635836172,21.64097635836172,2026-07-01,0.3582071020610877,0.011599784340194774,0.026409265498182812,0.037727522140261156,26.841208525735468,100.0,0.4910032282095853,0.049731810280605915,0.049731810280605915,0.049731810280605915,80.37695555003725,80.58231934442513,61.49383329194603,False,58.962856270767546,Exclude,0.0,,-0.004376384617352562,0.18863761070130577,-0.023199957850835246,-0.3156284422745071,-0.004376384617352562,0.30687567303980195,3
WOLF020,WLF020,Wolf China Consumer Staples 20,Mainland China,China,CNY,Consumer Staples,21194932065.528687,81038051.37253623,24462359980.109543,0.07632773246494479,8600990863.321133,0.35160102583375596,2949906240.3813367,0.12058960144401108,3155667887.4452233,838925207.8436186,2052356333.8358996,21713858976.50198,9627056378.049585,10566920298.572412,33281734663.981087,0.030803092989970936,1.1731026632508263,0.027969229211582302,-0.0032745029442214045,0.3986285442521278,3,0.09683240915755706,0.08389854190293496,62.93611492996475,1.0697519277891652,1.4052802509064952,15.891132015878084,0.1962143439878624,0.14140805423379568,27.78936421449282,2.386932101366301,10.336958828227495,0,,,,,Equity,Active,12086802598.452394,2.0548900117506816,62.93611492996475,44.11807559721794,63.202859659797284,,3.1435937030441834,72.91666666666666,60.450953060363474,652869463.3305969,0.09683240915755706,-0.0059380937770564315,36.458333333333336,0.36458333333333337,0.00172946245700804,0.3622977545159882,0.1968997215469398,-0.26119487422819754,-0.3336544251313952,-0.3624917295252019,0.6991326158819631,0.3622977545159882,1.2,1.1291666666666667,1.2,1.202945736575889,2.2134340045886147,10.208333333333341,81038051.37253623,1620761.0274507245,0.003823463605450099,9.938541047803992e-06,58.333333333333336,9.938541047803992e-06,0.35787661667290893,0.2185473424711995,1.7236009017806257,1.0062881416177527,42.73795194398599,50.39969280433931,85.59796478955623,36.14972014721795,-0.5973383929690954,0.13932927420170943,54.7061221136174,Risk-on recovery,0.68,82.0,56.57568888677036,56.57568888677036,43.494495035770015,43.494495035770015,2026-07-01,0.3644648621802831,0.011207299125356635,0.025360842816119177,0.03622977545159883,24.80881109412259,95.83333333333334,0.4910032282095853,0.06761112490687857,0.06761112490687857,0.06761112490687857,79.57238639185498,79.4201638937174,61.52574548878405,False,57.096686347884585,Exclude,0.0,regulatory_risk;,0.037700773247492735,0.1811488772579941,0.20812038041946515,-0.26119487422819754,0.037700773247492735,0.33659642072318297,3
WOLF005,WLF005,Wolf United Kingdom Industrials 5,UK,United Kingdom,GBP,Industrials,12402113308.123583,55145540.67167692,20315737849.482452,-0.033360341968489346,5791062767.94184,0.28505303675639665,1865863074.818071,0.09184323447379018,2052492683.603579,1414585067.543817,1010816896.5309318,3579894559.3784957,2395307612.611157,7313186522.914079,13586700254.890923,0.05546448933987051,1.4096341278479543,0.016002119725447312,0.09647697535199837,0.6570561053550759,3,0.08150360115391225,0.04975536227234211,79.28291552788286,1.1000232071175455,0.2045543269406393,11.526609173310888,0.07464254328791894,0.053971611071420754,11.599818119281547,1.9180557217224348,16.888692274861615,0,,,,,Equity,Active,1184586946.7673388,0.48951227322888224,79.28291552788286,38.315148510085365,76.85635128727112,,1.469473569917529,87.5,76.39333306529839,687876881.3702867,0.08150360115391225,0.018723302572843145,40.0,0.39999999999999997,0.00020339039652971072,0.253556220387569,0.15748203778218725,-0.20053285199424084,-0.2512440960717546,-0.28662718589969793,-0.0521509250946407,0.253556220387569,1.0333333333333334,0.9,1.0333333333333334,0.20214207266200412,0.32546175200232563,38.74999999999999,55145540.67167692,1102910.8134335384,0.004446463219744631,1.4604988729644612e-05,45.83333333333333,1.4604988729644612e-05,-0.3292569309487573,0.5329688204811033,2.15549796103136,6.121837022249711,8.533686091128345,75.05018963462578,25.055734299353816,18.745850168258222,0.8526734453497731,-0.8622257514298606,19.92489711175496,Risk-on recovery,0.68,58.0,41.95771133742956,41.95771133742956,33.411729241628464,33.411729241628464,2026-07-01,0.29106034268686365,0.007285129219643132,0.01774893542712983,0.0253556220387569,44.67109971433171,50.0,0.14781971691085177,0.15204122175316614,0.15204122175316614,0.15204122175316614,87.7844549292277,85.9436304941644,81.30273259663936,True,56.652785687769764,Watchlist,0.0,,0.008651029825503559,0.1267781101937845,0.0682375672920205,-0.20053285199424084,0.008651029825503559,0.21783491164524796,3
WOLF001,WLF001,Wolf Germany Healthcare 1,DACH,Germany,EUR,Healthcare,69882088321.48074,53787655.890742175,15585295651.19072,0.13038374612410017,2197950061.2101,0.14102716498946727,2612402447.1796865,0.16761969138391664,3468113669.945514,636641638.8321165,1648118763.9327328,151500349.99543118,26827826.384932872,3933197420.5357265,70006760845.09125,0.06455981586156971,1.4471615328054863,-0.006309123149610556,0.0034045304928821615,0.7126382344160006,4,0.0235842803716861,0.1057483156443565,77.76268588948217,1.327557196897301,0.0567221820962842,18.58936305100743,0.13953187785302035,0.05620651883496392,13.996982872606889,4.387611631651315,6.670773342454608,1,,,,,Equity,Active,124672523.61049831,0.038518369102051295,77.76268588948217,41.74477581353611,89.42454366962379,,0.3653089783009284,30.625,43.33713392260927,4511574754.056748,0.0235842803716861,0.027818629094542344,39.375,0.39375,0.00021395076168707148,0.14689183249168472,0.08884071281342248,-0.08954777182931004,-0.11892613832764698,-0.17154960366685135,0.15498036010937422,0.14689183249168472,1.05,0.7541666666666667,1.05,0.3670428166807305,0.6068793263553844,73.95833333333333,53787655.890742175,1075753.1178148435,0.0007696915931204167,1.4973695853858986e-05,41.66666666666667,1.4973695853858986e-05,-0.09602056497760346,0.2595364601570043,0.3494323653052437,29.615356889395123,64.28601040404581,60.53182726650103,67.7416141365002,13.985460661265163,1.1782587145045633,-0.3555570251346078,76.7734377054053,Risk-on recovery,0.68,82.0,43.549927075712354,43.549927075712354,47.123162403399576,47.123162403399576,2026-07-01,0.38650360069530676,0.004641063314956734,0.01028242827441793,0.014689183249168472,51.99647569490824,20.833333333333336,0.11951080208592003,0.14781971691085177,0.38770052148000994,0.5307350384901912,81.30692823441767,74.75291780481747,81.32164918053141,True,55.79605775961206,Watchlist,0.0,,0.03163798997632985,0.07344591624584236,0.4307658150853393,-0.08954777182931004,0.03163798997632985,0.15282375178196975,3
WOLF008,WLF008,Wolf Germany Consumer Staples 8,DACH,Germany,EUR,Consumer Staples,40463863695.63247,28814169.170603674,41217471926.94417,0.12610859778138067,5109642007.509356,0.12396786529183379,6753805492.404662,0.16385782962078393,11083190307.597301,3924338099.159804,10052732804.642715,19943808511.47874,5846836765.164485,24899260310.55221,54560835441.946724,0.026512546559558703,0.30915356461174326,0.03242701602580439,0.03218169320553518,0.6405037253518193,2,0.24843729408192358,0.2438949390797345,80.25867181048801,1.6410289458382346,2.7588961664235425,2.332270041017596,0.1726983246452876,0.13385805066920822,25.83688811385308,0.968747962361058,17.692072206448408,0,,,,,Equity,Active,14096971746.314255,0.8009799593535166,80.25867181048801,76.0517343620976,46.660704881926414,,9.370555692333268,80.20833333333334,56.27907353287118,1072800070.2100929,0.24843729408192358,-0.010228640207468664,36.66666666666667,0.3666666666666667,-0.0001310389910022444,0.13382806903750905,0.08304355641364759,-0.09806959761068855,-0.12483521141819034,-0.11366162737757501,0.057104227053667245,0.13382806903750905,0.9166666666666666,0.6708333333333334,0.9166666666666666,-0.24674812967158857,-0.3976446476844132,93.75,28814169.170603674,576283.3834120735,0.0007120963382869881,2.7951526043710196e-05,20.833333333333336,2.7951526043710196e-05,-0.07672738685194781,0.292052846964431,1.4052073523061146,63.24417980234971,37.13333110464396,70.10163881317854,29.62151325631669,53.599407973933324,0.39484939797045776,-0.3687802338163788,5.258601944752846,Risk-on recovery,0.68,82.0,38.62752345453205,38.62752345453205,45.72136015334096,45.72136015334096,2026-07-01,0.4979513285324063,0.004675757323914807,0.009367964832625635,0.013382806903750905,21.353204999068577,4.166666666666666,0.4910032282095853,0.14781971691085177,0.38770052148000994,0.5307350384901912,68.3046933200894,61.750682890489195,61.67227981955136,False,55.47649472628788,Exclude,0.0,,0.0123385593452564,0.06691403451875452,0.18439419224973164,-0.09806959761068855,0.0123385593452564,0.12274671630120136,3
WOLF017,WLF017,Wolf France Industrials 17,EU ex-DACH,France,EUR,Industrials,29998456874.295525,45714245.31211453,95890516706.59602,0.07332039190409426,33919662062.78894,0.35373322855872885,21011844578.080452,0.2191232803799785,30981929185.514072,7176968813.28706,13563251817.079824,121184790098.9381,16375830641.619719,67678223488.42511,134807416331.61389,0.054658238569722274,3.958987038217745,0.021217847521388573,-0.005091154180725633,0.5263439038048056,2,0.45213165043504727,0.14144518439274245,94.56697165993893,1.474498303582276,3.0899175605967337,8.620801748939623,0.1663939319313931,0.040145941353652764,29.280916888878927,3.209603403122502,11.65436126718349,0,,,,,Equity,Active,104808959457.31837,1.790602410237085,94.56697165993893,74.07504403447722,36.72319028492665,,8.271976233890273,69.79166666666666,67.88306907154653,1639662812.55877,0.45213165043504727,0.017917051802694907,38.333333333333336,0.38333333333333336,1.2868154710520568e-05,0.14148019703205789,0.08244871662452533,-0.09591391827028806,-0.12420995767669962,-0.16191944293316862,0.07142684638729135,0.14148019703205789,0.95,0.7333333333333334,0.95,0.02292034542697453,0.03933081216799174,82.91666666666667,45714245.31211453,914284.9062422906,0.0015238865620213029,1.7618140570868496e-05,37.5,1.7618140570868496e-05,0.07793563187889062,0.2534627516614137,0.3482003382112359,64.73942702089046,15.152484106037862,36.115401268646195,89.57085713845304,73.6268991995961,0.5996447310055102,-0.17552711978252306,50.209871830624834,Risk-on recovery,0.68,58.0,41.760748499891434,41.760748499891434,45.467255397117654,45.467255397117654,2026-07-01,0.39603923516265216,0.004510555211338283,0.009903613792244054,0.01414801970320579,44.02174534405432,16.666666666666664,0.14781971691085177,0.21859200397318104,0.3929153215793395,0.5307350384901912,78.54680903898684,71.88850260740006,78.32960330270673,False,55.42309847560351,Exclude,0.0,regulatory_risk;,0.020807244281159702,0.07074009851602894,0.29413649001980124,-0.09591391827028806,0.020807244281159702,0.13752840683260745,3
WOLF011,WLF011,Wolf Netherlands Industrials 11,EU ex-DACH,Netherlands,EUR,Industrials,68469808867.598274,43834064.239324465,114637403524.15143,0.011696372070259656,19071523264.616283,0.1663638801850424,7936905480.176931,0.06923486781960139,8487274299.899678,6491306581.8906765,23875712158.024918,56665115310.27911,9906185181.245579,41921406030.938225,115228738996.6318,0.03641086633943691,1.8657657386940723,-0.013124041006586422,0.0023075274466300283,0.4123043306044382,4,0.34870423260847655,0.20827157126770462,62.86385152481991,1.0693429978594728,2.4517669344108537,6.22757560142663,0.10805134068317865,0.1634036829574233,27.332976500458262,4.485399363499008,9.930274447561693,0,,,,,Equity,Active,46758930129.03354,1.3516988258566507,62.86385152481991,67.84953361689205,51.23084964292353,,9.57692765005133,59.375,63.85905840155571,2493045058.964913,0.34870423260847655,-0.0003303204275904581,36.666666666666664,0.36666666666666664,0.0001270209570946465,0.16159169256095066,0.08707563464904967,-0.12312865125747781,-0.15544698976966792,-0.10144095337271986,0.01081778520447263,0.16159169256095066,1.0,0.7958333333333334,1.0,0.1980874182364131,0.3676031913733546,83.33333333333334,43834064.239324465,876681.2847864893,0.0006401955104634139,1.8373838109163025e-05,33.33333333333333,1.8373838109163025e-05,0.19066293513870206,-0.032956371260763256,2.837181624970827,43.727041148825,51.76845991227972,53.427797650304015,71.9834672798425,9.001119040013066,0.4966961101706322,0.2236193063994653,65.2453335819062,Risk-on recovery,0.68,58.0,46.54490712420758,46.54490712420758,42.343109225235764,42.343109225235764,2026-07-01,0.39603923516265216,0.005151733361133333,0.011311418479266547,0.016159169256095066,29.325311749782486,29.166666666666668,0.14781971691085177,0.18432331760615844,0.3929153215793395,0.5307350384901912,79.4035261981624,72.74521976657562,71.44896945617084,False,55.32527084920738,Exclude,0.0,,0.010184495105306491,0.08079584628047533,0.12605221152027984,-0.12312865125747781,0.010184495105306491,0.1434976414680908,3
WOLF004,WLF004,Wolf Netherlands Financials 4,EU ex-DACH,Netherlands,EUR,Financials,68741433477.14142,94755588.02268055,116332889829.18622,0.0799516960622387,18960810844.064827,0.16298753406629324,13019442544.125395,0.11191540555076117,12705768463.875639,7915246708.630788,5976462439.676653,59115332005.60926,5310871941.691409,54342880493.6381,122545893541.05927,0.017539973186243556,3.734433964715695,-0.009092572406265391,0.04153412753256171,0.4088936694030792,3,0.08694119597700861,0.05137379848856163,47.23020004645031,0.975907257228053,2.837666622298481,9.787273020842461,0.1491127688023961,0.10413840595975174,8.048214911885426,3.749906083001041,12.51096702465254,0,0.12250431264286848,1.7044870146972553,0.04895045018599395,0.07514842696967529,Equity,Active,53804460063.917854,1.0878210994452138,47.23020004645031,34.83011258157059,51.644872574830416,51.644872574830416,4.956746230672452,69.79166666666666,60.194324931589684,1205722899.9730055,0.08694119597700861,-0.01920121358078381,48.54166666666667,0.4854166666666667,3.5057765183667886e-05,0.3245171497064524,0.18648564878248805,-0.2657051016773535,-0.33060853161864395,-0.2541986571022543,-0.02363446466091179,0.3245171497064524,0.9666666666666667,1.0458333333333334,0.9666666666666667,0.027223697836233796,0.04737392332312231,24.583333333333336,94755588.02268055,1895111.760453611,0.0013784348569656991,8.499762566058064e-06,70.83333333333334,8.499762566058064e-06,0.3355641633903384,0.1765130423034421,2.37190860595933,36.59707845345249,20.6184662073698,38.209777776384215,66.07621879775797,28.25882381499764,0.026114278892919656,0.15905112108689629,88.71013014130159,Risk-on recovery,0.68,58.0,50.628744348299065,50.628744348299065,28.447766406961016,28.447766406961016,2026-07-01,0.3546933200893966,0.009943464951788928,0.02271620047945167,0.032451714970645244,14.12669440420056,79.16666666666666,0.01,0.18432331760615844,0.3929153215793395,0.5307350384901912,84.22721629004222,77.56890985845543,57.43853468255939,True,51.124815779931915,Watchlist,0.0,liquidity_stress;,0.0020215468304697094,0.1622585748532262,0.012458798139317658,-0.2657051016773535,0.0020215468304697094,0.269748195338293,3
WOLF023,WLF023,Wolf Switzerland Industrials 23,DACH,Switzerland,CHF,Industrials,75071122324.1729,96962194.18462262,11381690104.421526,0.008977452919368162,3963780205.0405183,0.3482593682198991,596972831.2006094,0.05245027985507171,722108085.6710483,269177060.6691287,2078071260.4681566,7426646006.788212,3390189833.717254,5431397037.383732,79107578497.24385,0.04515892521357116,0.7358572138273491,0.06471308150198048,-0.02591180911550159,0.6515106418727061,5,0.027681366631160883,0.18258020042742804,68.88739829752244,1.2096163308115238,1.0183350146251857,10.009794066850242,0.0500108280274178,0.1366848200023266,26.83222341874793,4.185630877964765,6.269294036547155,0,,,,,Equity,Active,4036456173.0709577,1.3673546521588078,68.88739829752244,46.49864296761972,65.70015683390017,,0.6129766485860048,73.95833333333333,44.42533377237572,3390131198.7361765,0.027681366631160883,0.008417738446543796,33.12500000000001,0.33125000000000004,0.00012424124184750085,0.26629967222665896,0.15447185482699868,-0.22831113617324283,-0.2815710706185746,-0.3065136703066854,-0.19903637889642023,0.26629967222665896,0.9833333333333333,0.9416666666666667,0.9833333333333333,0.11756977649946926,0.20268283164356776,37.083333333333336,96962194.18462262,1939243.8836924522,0.0012916044303416627,8.306330181291726e-06,75.0,8.306330181291726e-06,0.08395659602068609,0.37542841433152285,3.157188332022611,40.47110538221061,22.971775765144884,41.51458635417003,66.99778666731865,75.2085172066437,0.45401550055936407,-0.2914718183108368,47.46919173512371,Risk-on recovery,0.68,58.0,44.81916903007648,44.81916903007648,28.72011674945678,28.72011674945678,2026-07-01,0.35286814005463124,0.008145053545606552,0.018640977055866127,0.026629967222665897,36.370998367010216,58.333333333333336,0.14781971691085177,0.24988080456915818,0.38770052148000994,0.24988080456915818,83.38167370250807,76.82766327290787,72.13898373479017,True,50.58240433882887,Watchlist,0.0,,-0.008613906586249234,0.13314983611332948,-0.06469333224651942,-0.22831113617324283,-0.008613906586249234,0.2110833230007444,3
WOLF010,WLF010,Wolf France Financials 10,EU ex-DACH,France,EUR,Financials,74659174307.3398,76536399.09640366,74367566416.10516,0.09490053331999734,16069776153.599089,0.21608581439501012,6057660521.360322,0.08145567770049371,10464701128.562712,2196826413.8442507,3907288191.617303,14172641229.938286,3893088371.849439,34970544077.776764,84938727165.42863,0.04327465867178461,3.830467259985543,0.011626628075992403,0.029016369715558925,0.49427591752067673,2,0.052335004075087586,0.05254021853767604,37.8556330586267,1.727515282783251,0.6396823925756161,2.929452031789417,0.19105831784014868,0.13029693752605614,14.902394062580393,4.178670426177962,11.575382427013501,0,0.15323127325616417,1.5878085835793398,0.028234176979337416,0.027068561994158354,Equity,Active,10279552858.088846,0.4052736840015245,37.8556330586267,32.154459945058676,44.672112407460155,44.672112407460155,1.2093683851332233,71.875,61.611785913315316,3230850284.8674006,0.052335004075087586,0.00653347190475724,33.125,0.33125,-0.0001798844182315449,0.2931794873762118,0.17609978226762396,-0.20105441241742858,-0.25969030989267095,-0.2249435299635264,0.5871285969470541,0.2931794873762118,0.9,0.9833333333333334,0.9,-0.15461816172759774,-0.25741584010284957,33.333333333333336,76536399.09640366,1530727.981928073,0.0010251439264695873,1.052309763078264e-05,54.166666666666664,1.052309763078264e-05,0.2638534575523325,0.018885975008875587,2.405197986017396,36.86369401793347,39.187258651740564,79.15258903822814,72.5775098182255,46.5646875877161,-0.07605972840643503,0.24496748254345693,26.683071394451492,Risk-on recovery,0.68,58.0,49.146215551852286,49.146215551852286,46.22385593357941,46.22385593357941,2026-07-01,0.3546933200893966,0.008983253920311513,0.020522564116334827,0.029317948737621183,34.853410094255324,66.66666666666666,0.01,0.21859200397318104,0.3929153215793395,0.5307350384901912,83.37049913086665,76.71219269927985,70.69416852909528,True,49.15244942281507,Avoid,0.0,,0.04081866466794615,0.1465897436881059,0.27845511998980405,-0.20105441241742858,0.04081866466794615,0.2826917417533209,3
