security_id,ticker,company_name,dividend_cut_probability,dividend_sustainability_score,dividend_growth_probability,dividend_risk_model_confidence
VALE.US,VALE.US,Vale SA ADR,0.6590062624184835,34.09937375815165,0,0.78
VLO.US,VLO.US,Valero Energy Corporation,0.2675130962848147,73.24869037151853,0.4117573851976653,0.68
VTR.US,VTR.US,Ventas Inc,0.7289328339374443,27.106716606255567,0,0.78
VZ.US,VZ.US,Verizon Communications Inc,0.3278122257739549,67.21877742260452,0.46315729256358484,0.68
WELL.US,WELL.US,Welltower Inc,0.7025417170619344,29.745828293806564,0.014852954825219714,0.78
WFC.US,WFC.US,Wells Fargo & Company,0.7106843231150543,28.931567688494574,0,0.78
WM.US,WM.US,Waste Management Inc,0.48744415842796285,51.255584157203714,0.21231192200390173,0.78
WMB.US,WMB.US,Williams Companies Inc,0.6386678924693633,36.13321075306367,0,0.78
XEL.US,XEL.US,Xcel Energy Inc,0.7890201285555644,21.097987144443564,0,0.78
XOM.US,XOM.US,Exxon Mobil Corp,0.2609884042460946,73.90115957539054,0.38421581527901666,0.68
YUM.US,YUM.US,Yum! Brands Inc,0.31358514167879914,68.64148583212008,0.420166674021409,0.68
ZTS.US,ZTS.US,Zoetis Inc,0.3012908740625924,69.87091259374077,0.47159114304694616,0.68
ELISA.HE,ELISA.HE,Elisa Oyj,0.42855848226503773,57.14415177349623,0.36431924141087063,0.78
FORTUM.HE,FORTUM.HE,Fortum Oyj,0.533632349253825,46.6367650746175,0.017566588558244917,0.78
HIAB.HE,HIAB.HE,Hiab B,0.2269575407292591,77.30424592707409,0.4538410203746451,0.68
HUH1V.HE,HUH1V.HE,Huhtamaki Oyj,0.24940219851319528,75.05978014868046,0.4777446248066566,0.68
KCR.HE,KCR.HE,Konecranes Plc,0.5599085168480593,44.00914831519407,0.18591372463219213,0.78
KEMIRA.HE,KEMIRA.HE,Kemira Oyj,0.36461531850703693,63.538468149296314,0.36091131311125213,0.78
KESKOB.HE,KESKOB.HE,Kesko Oyj,0.4551159913201923,54.48840086798077,0.22204891559656267,0.78
KNEBV.HE,KNEBV.HE,KONE Oyj,0.486446429618148,51.355357038185204,0.21551843629786321,0.78
METSO.HE,METSO.HE,Metso Oyj,0.2269575407292591,77.30424592707409,0.4447372206505667,0.68
NDA-FI.HE,NDA-FI.HE,Nordea Bank Abp,0.7060376469024713,29.39623530975287,0,0.78
NOKIA.HE,NOKIA.HE,Nokia Oyj,0.5302689269582912,46.97310730417088,0.10425485299961715,0.78
ORNBV.HE,ORNBV.HE,Orion Oyj B,0.34573452425394213,65.42654757460579,0.26706480795268506,0.68
OUT1V.HE,OUT1V.HE,Outokumpu Oyj,0.672306569128775,32.76934308712251,0,0.78
SAMPO.HE,SAMPO.HE,Sampo Oyj A,0.2824988309495793,71.75011690504208,0.41610970581089507,0.68
STERV.HE,STERV.HE,Stora Enso Oyj R,0.5728419531889992,42.71580468110008,0,0.78
TIETO.HE,TIETO.HE,TietoEVRY Corp,0.23195754072925912,76.80424592707409,0.4872800068192361,0.68
TYRES.HE,TYRES.HE,Nokian Renkaat Oyj,0.95,5.000000000000004,0,0.78
UPM.HE,UPM.HE,UPM-Kymmene Oyj,0.5519575407292593,44.80424592707407,0.16377173710398946,0.78
VALMT.HE,VALMT.HE,Valmet Oyj,0.38283754072925913,61.716245927074084,0.35017389899974866,0.78
WRT1V.HE,WRT1V.HE,Wartsila Oyj Abp,0.2675130962848147,73.24869037151853,0.49959429982100967,0.68
ABBN.SW,ABBN.SW,ABB Ltd,0.2269575407292591,77.30424592707409,0.44177841937649887,0.68
ADEN.SW,ADEN.SW,Adecco Group AG Class N,0.2860545627395854,71.39454372604146,0.4434471945562922,0.68
ALLN.SW,ALLN.SW,Allreal Holding,0.3899996280702493,61.000037192975064,0.32022411469696305,0.78
ALSN.SW,ALSN.SW,Also Holding AG,0.27462389440122864,72.53761055987712,0.3936848811087863,0.68
AVOL.SW,AVOL.SW,Avolta AG,0.4946079826547741,50.539201734522585,0.339160257472055,0.78
BAER.SW,BAER.SW,Julius Baer Gruppe AG,0.2824988309495793,71.75011690504208,0.44961505000280805,0.68
BANB.SW,BANB.SW,Bachem Holding AG,0.5157859893551472,48.42140106448528,0.04425348238074203,0.78
BARN.SW,BARN.SW,Barry Callebaut AG,0.8370989837354511,16.290101626454888,0,0.78
BCHN.SW,BCHN.SW,Burckhardt Compression,0.23995754072925912,76.0042459270741,0.4850036764446572,0.68
BCVN.SW,BCVN.SW,Banque Cantonale Vaudoise,0.44605438650513485,55.394561349486516,0.3844750065482516,0.78
BEAN.SW,BEAN.SW,Belimo Holding,0.3688045419559972,63.11954580440028,0.2637142912304475,0.78
BEKN.SW,BEKN.SW,Berner Kantonalbank AG,0.5678482882768968,43.21517117231032,0,0.78
BION.SW,BION.SW,BB Biotech AG,0.199296038097873,80.0703961902127,0.5970432510863607,0.68
BKW.SW,BKW.SW,BKW AG,0.23995754072925912,76.0042459270741,0.4480915351626933,0.68
BOSN.SW,BOSN.SW,Bossard Holding AG,0.27798238258838937,72.20176174116106,0.31872512279768184,0.68
BRKN.SW,BRKN.SW,Burkhalter Holding AG,0.4056198002848147,59.43801997151853,0.32354701730907504,0.78
BUCN.SW,BUCN.SW,Bucher Industries AG,0.2879575407292591,71.20424592707408,0.4643778412783262,0.68
CFR.SW,CFR.SW,Compagnie Financière Richemont SA,0.2755130962848147,72.44869037151854,0.4307505892450054,0.68
CLN.SW,CLN.SW,Clariant AG,0.5917035495932418,40.82964504067582,0.0790745772537512,0.78
CMBN.SW,CMBN.SW,Cembra Money Bank AG,0.2982766087273571,70.17233912726428,0.5088443250526872,0.68
COPN.SW,COPN.SW,COSMO Pharmaceuticals SA,0.8925180220825676,10.748197791743241,0,0.78
DKSH.SW,DKSH.SW,DKSH Holding AG,0.35269531850703695,64.7304681492963,0.3482717571903473,0.78
DOKA.SW,DOKA.SW,Dorma Kaba Holding AG,0.2799575407292591,72.00424592707408,0.4168141043830244,0.68
EFGN.SW,EFGN.SW,EFG International AG,0.7740893279328759,22.591067206712413,0,0.78
EMMN.SW,EMMN.SW,Emmi AG,0.2269575407292591,77.30424592707409,0.4391293914691208,0.68
EMSN.SW,EMSN.SW,EMS-CHEMIE HOLDING AG,0.26257087406259244,73.74291259374075,0.4512855757584382,0.68
FHZN.SW,FHZN.SW,Flughafen Zurich,0.35335574797840374,64.66442520215962,0.30445431606618145,0.78
FORN.SW,FORN.SW,Forbo Holding AG,0.2719575407292591,72.80424592707408,0.40879028040321175,0.68
GEBN.SW,GEBN.SW,Geberit AG,0.3089797380625925,69.10202619374076,0.43890288130349475,0.68
GF.SW,GF.SW,Georg Fischer AG,0.5312047835626442,46.87952164373558,0.05004873028707377,0.78
GIVN.SW,GIVN.SW,Givaudan SA,0.25875309628481463,74.12469037151854,0.4600385630070743,0.68
HBAN.SW,HBAN.SW,Helvetia Holding AG,0.3061725892549708,69.38274107450292,0.3097117258770752,0.68
HOLN.SW,HOLN.SW,Holcim AG,0.4913384182743204,50.866158172567964,0.15324921561734012,0.78
HUBN.SW,HUBN.SW,Huber+suhner AG,0.2734453600799924,72.65546399200076,0.3919782128101487,0.68
IFCN.SW,IFCN.SW,Inficon Holding,0.30301041022015784,69.69895897798422,0.32861531784634884,0.68
IMPN.SW,IMPN.SW,Implenia AG,0.3095905185592432,69.04094814407568,0.3390989717326909,0.68
INRN.SW,INRN.SW,Interroll Holding AG,0.23607330040849528,76.39266995915047,0.408824422481985,0.68
JFN.SW,JFN.SW,Jungfraubahn Holding AG,0.23995754072925912,76.0042459270741,0.5328252286895978,0.68
KARN.SW,KARN.SW,Kardex,0.6720375790416492,32.79624209583508,0,0.78
KNIN.SW,KNIN.SW,Kuehne & Nagel,0.40236642961814795,59.763357038185205,0.2915981067107852,0.78
LISN.SW,LISN.SW,Chocoladefabriken Lindt & Spruengli AG N,0.5306165553974229,46.93834446025771,0.03714531168959073,0.78
LLBN.SW,LLBN.SW,Liechtensteinische Landesbank AG,0.7012556443280643,29.87443556719357,0,0.78
LOGN.SW,LOGN.SW,Logitech International S.A.,0.2269575407292591,77.30424592707409,0.5362885304934683,0.68
LUKN.SW,LUKN.SW,Luzerner Kantonalbank AG,0.6752665238972256,32.473347610277436,0,0.78
MOBN.SW,MOBN.SW,Mobimo Hldg,0.5932367233623606,40.67632766376394,0,0.78
NESN.SW,NESN.SW,Nestle S.A.,0.5910513585560268,40.894864144397324,0.15067610771556114,0.78
NOVN.SW,NOVN.SW,Novartis AG,0.3181975407292591,68.1802459270741,0.45716066579245523,0.68
OERL.SW,OERL.SW,OC Oerlikon Corp AG,0.7301742722052261,26.982572779477387,0,0.78
PGHN.SW,PGHN.SW,Partners Group Holding AG,0.37690327539402374,62.30967246059762,0.4218371166090117,0.78
PSPN.SW,PSPN.SW,PSP Swiss Property AG,0.42408731871123045,57.59126812887696,0.27816366961371364,0.78
ROP.SW,ROP.SW,Roche Holding AG,0.24440198517370354,75.55980148262964,0.506268352575153,0.68
SCHP.SW,SCHP.SW,Schindler Ps,0.2799575407292591,72.00424592707408,0.44385265484717534,0.68
SCMN.SW,SCMN.SW,Swisscom AG,0.525887149208984,47.411285079101596,0.2746852368366129,0.78
SFSN.SW,SFSN.SW,SFS Group AG,0.2755130962848147,72.44869037151854,0.43552854106908223,0.68
SGKN.SW,SGKN.SW,St Galler Kantonalbank AG,0.24194327539402372,75.80567246059763,0.5989971942551728,0.68
SGSN.SW,SGSN.SW,SGS SA,0.4131486518403702,58.68513481596298,0.3345931284839798,0.78
SIKA.SW,SIKA.SW,Sika AG,0.23640198517370353,76.35980148262963,0.486763796197877,0.68
SLHN.SW,SLHN.SW,Swiss Life Holding AG,0.3835121642829126,61.648783571708734,0.3083166930530567,0.78
SOON.SW,SOON.SW,Sonova H Ag,0.2719575407292591,72.80424592707408,0.4797505598381128,0.68
SPSN.SW,SPSN.SW,Swiss Prime Site AG,0.460247256742876,53.975274325712405,0.2804749124615363,0.78
SQN.SW,SQN.SW,Swissquote Group Holding SA,0.24194327539402372,75.80567246059763,0.5984386962507966,0.68
SREN.SW,SREN.SW,Swiss Re AG,0.24694327539402372,75.30567246059763,0.41639485844058755,0.68
SUN.SW,SUN.SW,Sulzer AG,0.24098811556944244,75.90118844305576,0.3994574461061015,0.68
TECN.SW,TECN.SW,Tecan Group AG,0.27274864822542694,72.72513517745732,0.3756032111575568,0.68
TEMN.SW,TEMN.SW,Temenos Group AG,0.2719575407292591,72.80424592707408,0.4878152075392839,0.68
UBSG.SW,UBSG.SW,UBS Group AG,0.31056105317180155,68.94389468281985,0.46844862446965807,0.68
UHR.SW,UHR.SW,The Swatch Group AG,0.733870854881014,26.6129145118986,0,0.78
VACN.SW,VACN.SW,VAT Group AG,0.4791202840393019,52.08797159606981,0.23451682521159287,0.78
VATN.SW,VATN.SW,Valiant Holding AG,0.4000576394925931,59.99423605074069,0.18053415360419545,0.78
VONN.SW,VONN.SW,Vontobel Holding,0.29494327539402376,70.50567246059762,0.4876450531850115,0.68
VZN.SW,VZN.SW,VZ Holding AG,0.28694327539402376,71.30567246059762,0.3740416089069324,0.68
YPSN.SW,YPSN.SW,Ypsomed Holding AG,0.5593849747486902,44.06150252513098,0,0.78
ZURN.SW,ZURN.SW,Zurich Insurance Group AG,0.287827632448973,71.2172367551027,0.3803478466928565,0.68
ALMB.CO,ALMB.CO,Alm. Brand,0.5591649286110311,44.08350713889689,0.06070129228216556,0.78
ALSYDB.CO,ALSYDB.CO,AL Sydbank A/S,0.36568996694957934,63.43100330504207,0.44396508909869886,0.78
CARL-B.CO,CARL-B.CO,Carlsberg A/S,0.36480652796825214,63.51934720317478,0.3552165643412637,0.78
COLO-B.CO,COLO-B.CO,Coloplast A/S,0.7599661177994969,24.003388220050315,0,0.78
DANSKE.CO,DANSKE.CO,Danske Bank A/S,0.2904988309495793,70.95011690504207,0.42889788903878856,0.68
ISS.CO,ISS.CO,ISS A/S,0.23187076923858385,76.81292307614162,0.4943444084516507,0.68
JYSK.CO,JYSK.CO,Jyske Bank A/S,0.24694327539402372,75.30567246059763,0.4577263144160334,0.68
MAERSK-B.CO,MAERSK-B.CO,A.P. Møller - Mærsk A/S,0.280219420043443,71.9780579956557,0.4549344832699303,0.68
NOVO-B.CO,NOVO-B.CO,Novo Nordisk A/S,0.4208840371024265,57.91159628975735,0.2333469316609219,0.78
NSIS-B.CO,NSIS-B.CO,Novonesis (Novozymes) A/S,0.298499781618148,70.1500218381852,0.39111517879829905,0.68
PNDORA.CO,PNDORA.CO,Pandora A/S,0.2755130962848147,72.44869037151854,0.515638135553051,0.68
RBREW.CO,RBREW.CO,Royal Unibrew A/S,0.2269575407292591,77.30424592707409,0.5132565408783762,0.68
ROCK-B.CO,ROCK-B.CO,ROCKWOOL International A/S,0.5337910154085928,46.620898459140726,0.08036094970093736,0.78
TRMD-A.CO,TRMD-A.CO,TORM plc,0.3266338250161201,67.336617498388,0.43011603442617513,0.68
TRYG.CO,TRYG.CO,Tryg A/S,0.5669432753940239,43.30567246059761,0.16669115658556194,0.78
CTEC.LSE,CTEC.LSE,ConvaTec Group PLC,0.5576075388082938,44.239246119170616,0.16764323780617996,0.78
0384.HK,0384.HK,China Gas Holdings Ltd,0.6413019849672993,35.86980150327007,0.02569473082303899,0.78
0386.HK,0386.HK,China Petroleum & Chemical Corp Class H,0.4028696582665359,59.713034173346415,0.2223630400977563,0.78
0388.HK,0388.HK,Hong Kong Exchange and Clearing Ltd,0.37428145307438904,62.571854692561104,0.39552280977507615,0.78
0390.HK,0390.HK,China Railway,0.7012724851693778,29.87275148306222,0,0.78
0392.HK,0392.HK,Beijing Enterprises Holdings Ltd,0.40301103116781145,59.69889688321886,0.20715770313612517,0.78
0425.HK,0425.HK,Minth Group Ltd,0.2719575407292591,72.80424592707408,0.4274762168475214,0.68
0522.HK,0522.HK,ASM Pacific Technology Ltd,0.5687384592196608,43.12615407803392,0,0.78
0551.HK,0551.HK,Yue Yuen Ind,0.2932360975661553,70.67639024338447,0.37512930133731964,0.68
0552.HK,0552.HK,China Communications Services Corp Ltd,0.4856307983076546,51.43692016923453,0.0509387406857614,0.78
0564.HK,0564.HK,Zhengzhou Coal Mining Machinery Group Co Ltd,0.40347652223867186,59.65234777613282,0.18048466842993738,0.78
0576.HK,0576.HK,Zhejiang Expressway Co Ltd,0.4185200759070547,58.14799240929454,0.2716990509078717,0.78
0586.HK,0586.HK,China Conch Venture Hldgs Ltd,0.6829633013163424,31.703669868365758,0,0.78
0598.HK,0598.HK,Sinotrans Ltd,0.38266780795775773,61.733219204224234,0.21135682988195803,0.78
0631.HK,0631.HK,Sany Heavy Equipment International Holdings Co Ltd,0.23299050521661968,76.70094947833803,0.4113710135203218,0.68
0669.HK,0669.HK,Techtronic Industries Co Ltd,0.24662420739592578,75.33757926040742,0.41730162467341264,0.68
0683.HK,0683.HK,Kerry Properties Ltd,0.6811910736638437,31.88089263361563,0.110811933731426,0.78
0688.HK,0688.HK,China Overseas,0.4070898474831026,59.291015251689736,0.2997535459641037,0.78
0696.HK,0696.HK,TravelSky Technology Ltd,0.2932908740625924,70.67091259374077,0.4532587088210815,0.68
0697.HK,0697.HK,Shoucheng Holdings Ltd,0.5919961891946083,40.800381080539175,0.10260151394206046,0.78
0728.HK,0728.HK,China Telecom,0.29633531850703687,70.36646814929631,0.4637355202796283,0.68
0762.HK,0762.HK,China Unicom Hong Kong Ltd,0.23995754072925912,76.0042459270741,0.5086632176629879,0.68
0763.HK,0763.HK,ZTE Corp-H,0.5827497677372683,41.72502322627317,0,0.78
0817.HK,0817.HK,China Jinmao Holdings Group Ltd,0.8192237844336402,18.077621556635982,0,0.78
0823.HK,0823.HK,Link Real Estate Investment Trust,0.260296038097873,73.97039619021271,0.501281067118137,0.68
0836.HK,0836.HK,China Resources Power Holding,0.7169962890544607,28.300371094553935,0,0.78
0857.HK,0857.HK,PetroChina Company Limited,0.2269575407292591,77.30424592707409,0.47627976839921893,0.68
0867.HK,0867.HK,China Medical System Holdings Ltd,0.4344317865652122,56.55682134347878,0.12291543331546627,0.78
0868.HK,0868.HK,Xinyi Glass Holdings Ltd,0.23640198517370353,76.35980148262963,0.540128800764234,0.68
0883.HK,0883.HK,CNOOC Ltd,0.2799575407292591,72.00424592707408,0.5367873283059047,0.68
0902.HK,0902.HK,Huaneng Power International,0.40966128177144157,59.03387182285584,0.2735664676641763,0.78
0914.HK,0914.HK,Anhui Conch Cement,0.31909746480242435,68.09025351975757,0.3878103795173417,0.68
0916.HK,0916.HK,China Longyuan Power Group Corp Ltd,0.7622051566741198,23.77948433258802,0,0.78
0921.HK,0921.HK,Hisense Home Appliances Group Co Ltd,0.23195754072925912,76.80424592707409,0.48648097214217484,0.68
0939.HK,0939.HK,China Construction Bank Corp,0.2513877198384682,74.86122801615318,0.6002485619153859,0.68
0941.HK,0941.HK,China Mobile Ltd,0.40503590984026766,59.49640901597324,0.2774175925850275,0.78
0960.HK,0960.HK,Longfor Properties Co Ltd,0.7218073001177251,27.81926998822749,0.10081838049333189,0.78
0966.HK,0966.HK,China Taiping Insurance Holdings Co Ltd,0.2824988309495793,71.75011690504208,0.5986202922401104,0.68
0991.HK,0991.HK,Datang Intl Power Gen Co-H,0.384294438692907,61.5705561307093,0.35038845157695747,0.78
0992.HK,0992.HK,Lenovo Group,0.26019193212732483,73.98080678726751,0.330986419126705,0.68
0998.HK,0998.HK,China Citic Bank Corp Ltd,0.2513877198384682,74.86122801615318,0.5696708097809258,0.68
1038.HK,1038.HK,CK Infrastructure Holdings Ltd,0.5554693402324552,44.45306597675448,0.10671911400243425,0.78
1044.HK,1044.HK,Hengan Intl Group Ltd-H,0.2852908740625924,71.47091259374076,0.4636908067909269,0.68
1066.HK,1066.HK,Shandong Weigao Group Medical Polymer Co Ltd,0.2852908740625924,71.47091259374076,0.5124793722580158,0.68
1070.HK,1070.HK,TCL Multimedia Technology Holdings Ltd,0.20275850640714416,79.72414935928558,0.5025454371177234,0.68
1071.HK,1071.HK,Huadian Power International Corp Ltd,0.36797510777599113,63.202489222400885,0.36417685458473276,0.78
1072.HK,1072.HK,Dongfang Electric Corp Ltd,0.6050409122860031,39.49590877139969,0,0.78
1088.HK,1088.HK,China Shenhua Energy Co Ltd H,0.66244981841052,33.755018158948005,0.01633785917686584,0.78
1093.HK,1093.HK,CSPC Pharmaceutical Group Ltd,0.2838964775314709,71.6103522468529,0.42946361806847627,0.68
1099.HK,1099.HK,Sinopharm Group Co Ltd,0.2675130962848147,73.24869037151853,0.46801323930300853,0.68
1109.HK,1109.HK,China Resources Land Ltd,0.22029087406259246,77.97091259374076,0.5592454260216808,0.68
1113.HK,1113.HK,CK Asset Holdings Ltd,0.23995754072925912,76.0042459270741,0.5274037052355669,0.68
1128.HK,1128.HK,Wynn Macau Ltd,0.6852337625124205,31.476623748757948,0.10110118522472866,0.78
1133.HK,1133.HK,Harbin Electric,0.29595754072925906,70.4042459270741,0.3611099739877353,0.68
1138.HK,1138.HK,COSCO Shipping Energy Transportation Co Ltd,0.37051211124592537,62.948788875407466,0.24624719182577304,0.78
1157.HK,1157.HK,Zoomlion Heavy Industry,0.7736953104400909,22.630468955990914,0,0.78
1171.HK,1171.HK,Yankuang Energy Group Co Ltd HK,0.530559756345633,46.9440243654367,0.02511892325563407,0.78
1177.HK,1177.HK,Sino Biopharmaceutical Ltd,0.23195754072925912,76.80424592707409,0.5771834343147654,0.68
1186.HK,1186.HK,China Railway Construction-H,0.8296732930230848,17.032670697691522,0,0.78
1193.HK,1193.HK,China Resources Gas Group Ltd,0.29037668809236533,70.96233119076348,0.4101034837693166,0.68
1258.HK,1258.HK,China Nonferrous Mining Corp Ltd,0.2799575407292591,72.00424592707408,0.4676294280045118,0.68
1288.HK,1288.HK,Agricultural Bank Of China,0.2824988309495793,71.75011690504208,0.601371221333851,0.68
1299.HK,1299.HK,AIA Group Ltd,0.24194327539402372,75.80567246059763,0.4578473115344397,0.68
1308.HK,1308.HK,SITC International Holdings Co Ltd,0.30681087406259244,69.31891259374076,0.4873502245941498,0.68
1336.HK,1336.HK,New China Life Insurance,0.22372621720708208,77.62737827929179,0.6407667917710395,0.68
1339.HK,1339.HK,People’s Insurance Group of China Co Ltd,0.28694327539402376,71.30567246059762,0.5293198553163345,0.68
1359.HK,1359.HK,China Cinda Asset Mgmt Co Ltd,0.28694327539402376,71.30567246059762,0.5753174078629298,0.68
1378.HK,1378.HK,China Hongqiao Group Ltd,0.2675130962848147,73.24869037151853,0.5189174670164866,0.68
1398.HK,1398.HK,Industrial and Commercial Bank of China,0.24194327539402372,75.80567246059763,0.6288581775801338,0.68
1415.HK,1415.HK,Cowell e Holdings Inc,0.23195754072925912,76.80424592707409,0.4672151867689871,0.68
1508.HK,1508.HK,China Reinsurance(Group)Corp,0.2513877198384682,74.86122801615318,0.556736627818117,0.68
1530.HK,1530.HK,3SBio Inc,0.2719575407292591,72.80424592707408,0.5004371615711155,0.68
1585.HK,1585.HK,Yadea Group Holdings Ltd,0.2719575407292591,72.80424592707408,0.4977921996361006,0.68
1766.HK,1766.HK,CRRC Corp Ltd,0.2866775407292591,71.33224592707408,0.432008552936618,0.68
1776.HK,1776.HK,GF Securities Co Ltd,0.6738833849076924,32.61166150923076,0,0.78
1788.HK,1788.HK,Guotai Junan International Holdings Ltd,0.7101638661676636,28.983613383233642,0,0.78
1800.HK,1800.HK,China Communications Const-H,0.8404527910167061,15.954720898329388,0,0.78
1816.HK,1816.HK,CGN Power,0.8141801744181857,18.58198255818143,0,0.78
1882.HK,1882.HK,Haitian International Holdings Ltd,0.24529087406259242,75.47091259374076,0.4792123542463812,0.68
1888.HK,1888.HK,Kingboard Laminates Holdings Ltd,0.4356384229957638,56.43615770042363,0.1431535254815613,0.78
1898.HK,1898.HK,China Coal Energy,0.2269575407292591,77.30424592707409,0.4644963120610157,0.68
1908.HK,1908.HK,C&D International Investment Group Ltd,0.28795171771554,71.204828228446,0.48249284796470787,0.68
1910.HK,1910.HK,Samsonite International SA,0.26433713861347863,73.56628613865213,0.4681525021203802,0.68
1913.HK,1913.HK,Prada SpA,0.29595754072925906,70.4042459270741,0.4581411740480325,0.68
1919.HK,1919.HK,COSCO SHIPPING Holdings Co Ltd H,0.3563049269867619,64.36950730132381,0.3287752033379521,0.78
1928.HK,1928.HK,Sands China Ltd,0.31484763161540713,68.51523683845929,0.4295955596202163,0.68
1929.HK,1929.HK,Chow Tai Fook Jewellery Group Ltd,0.4892253791346398,51.077462086536016,0.03675483356693797,0.78
1963.HK,1963.HK,Bank Of Chongqing Co Ltd,0.24694327539402372,75.30567246059763,0.5669855805922915,0.68
1972.HK,1972.HK,Swire Properties Close Only,0.685184943542535,31.4815056457465,0.01955624195802176,0.78
1988.HK,1988.HK,China Minsheng Banking,0.7194766433107195,28.052335668928052,0,0.78
2016.HK,2016.HK,China Zheshang Bank Co Ltd,0.7172007989087886,28.279920109121136,0,0.78
2020.HK,2020.HK,ANTA Sports Products Ltd,0.2755130962848147,72.44869037151854,0.5190732279582634,0.68
2039.HK,2039.HK,China International Marine Containers Group Co Ltd,0.5069575407292591,49.304245927074085,0.25120735439010367,0.78
2099.HK,2099.HK,China Gold International Resources,0.23195754072925912,76.80424592707409,0.5188801751908283,0.68
2196.HK,2196.HK,Shanghai Fosun Pharmaceutical Group Co Ltd,0.38509765841291893,61.49023415870811,0.19604557101981984,0.78
2208.HK,2208.HK,Xinjiang Goldwind Science & Technology Co Ltd,0.643541873398929,35.645812660107104,0,0.78
2238.HK,2238.HK,Guangzhou Automobile Group Co Ltd,0.95,5.000000000000004,0,0.78
2282.HK,2282.HK,MGM China Holdings Ltd,0.28002951242714763,71.99704875728523,0.4984278137270898,0.68
2313.HK,2313.HK,Shenzhou International Group Holdings Ltd,0.2867748613552749,71.3225138644725,0.40589718796368474,0.68
2318.HK,2318.HK,Ping An Insurance,0.24694327539402372,75.30567246059763,0.6159401332227884,0.68
2319.HK,2319.HK,China Mengniu Dairy Co,0.5164019851737036,48.359801482629635,0.24353998779812192,0.78
2328.HK,2328.HK,PICC Property & Casualty-H,0.28694327539402376,71.30567246059762,0.4544488305087402,0.68
2331.HK,2331.HK,Li Ning Co Ltd,0.34880196650703693,65.1198033492963,0.4327992863783514,0.68
2333.HK,2333.HK,Great Wall Motor Co Ltd,0.2675130962848147,73.24869037151853,0.4855874433516344,0.68
2338.HK,2338.HK,Weichai Power Co Ltd,0.199296038097873,80.0703961902127,0.5367724365476683,0.68
2343.HK,2343.HK,Pacific Basin Shipping Ltd,0.4014096497625706,59.85903502374295,0.2856187804930067,0.78
2357.HK,2357.HK,AviChina Industry & Technology Co Ltd,0.6571989038771254,34.280109612287454,0,0.78
2378.HK,2378.HK,Prudential PLC,0.29494327539402376,70.50567246059762,0.36302948592769213,0.68
2380.HK,2380.HK,China Power International Development Ltd,0.8684411780728934,13.155882192710655,0,0.78
2382.HK,2382.HK,Sunny Optical Technology Group Co Ltd,0.27862420739592575,72.13757926040742,0.39535958256144255,0.68
2388.HK,2388.HK,BOC Hong Kong Holdings Ltd,0.6746076902529966,32.53923097470034,0,0.78
2588.HK,2588.HK,BOC Aviation Ltd,0.8009797285475535,19.90202714524465,0,0.78
2600.HK,2600.HK,Aluminum Corp of China Ltd,0.25240198517370355,74.75980148262964,0.5135433324296651,0.68
2601.HK,2601.HK,China Pacific Insurance,0.3162766087273571,68.3723391272643,0.5493951727509498,0.68
2607.HK,2607.HK,Shanghai Pharmaceuticals Holding Co Ltd,0.2879575407292591,71.20424592707408,0.3955793776396922,0.68
2628.HK,2628.HK,China Life Insurance Co Ltd,0.2904988309495793,70.95011690504207,0.584283874470495,0.68
2638.HK,2638.HK,HK Electric Investments Ltd,0.6246464296181481,37.53535703818519,0.02535357038185193,0.78
2688.HK,2688.HK,ENN Energy Holdings Ltd,0.3124484298793237,68.75515701206763,0.3239223368216905,0.68
2883.HK,2883.HK,China Oilfield Services Ltd,0.24440198517370354,75.55980148262964,0.5473076687412713,0.68
2888.HK,2888.HK,Standard Chartered PLC,0.30294327539402377,69.70567246059763,0.5193972829726183,0.68
2899.HK,2899.HK,Zijin Mining Group Co Ltd-H,0.2879575407292591,71.20424592707408,0.37358372980340165,0.68
3311.HK,3311.HK,China State Construction International Holdings Ltd,0.6237995438151588,37.62004561848412,0,0.78
3323.HK,3323.HK,China National Building Material Co Ltd,0.4530426180759018,54.69573819240983,0.19108205257032174,0.78
3328.HK,3328.HK,Bank of Communications Co Ltd,0.24694327539402372,75.30567246059763,0.5385105276328904,0.68
3330.HK,3330.HK,Lingbao Gold Co Ltd,0.5473429260720454,45.26570739279546,0,0.78
3360.HK,3360.HK,Far East Horizon Ltd,0.4718184888699656,52.818151113003445,0.17937644289268884,0.78
3393.HK,3393.HK,Wasion Group Holdings Ltd,0.2785160050358332,72.14839949641669,0.3578205276588042,0.68
3606.HK,3606.HK,Fuyao Glass Industry Group,0.3567685804612358,64.32314195387643,0.35342978046549933,0.78
3618.HK,3618.HK,Chongqing Rural Commercial Bank Co Ltd,0.5953568974363413,40.46431025636586,0,0.78
3698.HK,3698.HK,Huishang Bank Corp Ltd,0.24694327539402372,75.30567246059763,0.5956118336337559,0.68
3808.HK,3808.HK,Sinotruk Hong Kong Ltd,0.23640198517370353,76.35980148262963,0.4403525844858622,0.68
3898.HK,3898.HK,Zhuzhou CRRC Times Electric Co Ltd,0.5968348985910666,40.316510140893335,0,0.78
3900.HK,3900.HK,Greentown China Holdings Ltd,0.7378105035739521,26.218949642604795,0,0.78
3908.HK,3908.HK,China Intl Capital Corp Ltd,0.40947334605424635,59.052665394575364,0.4287960360140155,0.78
3933.HK,3933.HK,United Laboratories International Holdings Ltd,0.25360300185514817,74.63969981448518,0.4532110467411352,0.68
